COUNTY,MESOZONE,rank11,rank21,rank23,rank3133,rank42,rank4445,rank4849,rank22,rank51,rank52,rank53,rank54,rank55,rank56,rank61,rank62,rank71,rank72,rank81,rank92,rank99
69099,9780,6,2,6,9,5,8,4,2,8,2,2,5,2,9,7,7,2,2,10,2,
69099,9781,4,1,3,4,8,9,5,2,2,6,3,6,1,6,10,9,1,3,8,7,6
69099,9782,2,2,8,9,8,10,5,2,2,7,4,5,2,6,6,9,2,7,4,2,6
69099,9783,1,1,5,9,1,10,4,1,3,6,4,7,1,5,8,9,5,8,7,1,
69099,9784,4,2,5,8,4,10,5,2,2,2,2,6,2,7,8,9,2,9,6,6,2
69099,9785,6,2,7,2,8,10,5,2,2,2,2,2,2,2,9,9,6,2,8,7,5
69099,9786,2,2,6,8,10,9,4,4,2,2,2,5,2,2,8,9,2,7,7,6,6
69099,9787,2,2,7,8,6,10,8,2,2,2,6,7,2,2,9,9,2,2,5,5,5
69099,9788,3,1,4,10,6,8,3,1,1,1,1,6,1,5,9,9,5,8,7,7,
69099,9789,1,1,5,8,1,9,7,1,3,3,4,6,1,7,9,10,6,8,4,5,2
69099,9790,1,1,2,6,3,6,5,4,4,8,3,8,1,10,7,9,7,4,9,2,5
69099,9791,4,2,7,8,2,9,5,2,2,5,2,9,2,6,8,10,2,6,4,7,7
69099,9792,2,2,6,8,7,9,5,2,2,2,4,8,2,2,10,9,5,2,6,7,9
69099,9793,3,1,1,4,3,10,6,5,1,5,6,8,1,9,8,9,3,7,7,1,1
69099,9794,5,2,7,9,1,5,3,3,1,6,3,9,1,5,9,10,8,4,1,6,7
69099,9795,5,1,7,9,6,10,1,1,3,7,6,1,1,8,5,9,1,4,3,8,6
69099,9796,2,2,7,9,2,8,7,2,2,5,5,2,2,4,9,10,4,8,6,7,8
69099,9797,3,1,8,9,5,10,3,1,1,4,7,7,1,3,6,9,1,8,5,6,7
69099,9798,5,1,6,5,7,9,3,1,4,7,5,9,1,8,3,10,1,4,1,8,9
69099,9799,2,2,8,10,7,7,2,2,2,2,2,5,2,2,8,9,9,6,5,6,1
69099,9800,2,2,8,2,4,9,5,2,6,2,6,2,2,4,9,10,2,8,7,7,
69099,9801,1,1,7,8,10,9,4,5,1,1,5,7,1,1,3,9,6,8,4,5,7
69099,9802,7,3,6,8,3,9,8,3,3,3,3,9,3,3,3,10,3,6,3,3,2
69099,9803,2,2,9,2,2,9,2,5,6,7,7,5,2,8,8,10,2,2,5,2,8
69099,9804,5,1,4,7,3,10,6,1,1,7,1,4,1,9,8,9,1,8,6,5,4
69099,9805,4,2,4,8,6,9,4,2,2,7,2,2,2,6,8,10,2,9,7,5,5
69099,9806,1,1,8,9,3,10,5,3,4,4,1,7,1,1,9,7,3,8,6,6,6
69099,9807,3,3,3,6,7,8,3,3,3,7,3,6,3,9,10,7,3,3,3,9,2
69099,9808,3,3,3,8,3,10,3,3,7,3,6,7,3,6,9,8,3,9,3,3,8
69099,9809,3,,7,9,6,7,5,1,2,3,2,8,,4,8,10,4,9,5,6,6
69099,9810,2,2,7,9,2,5,6,7,2,2,2,2,2,5,9,10,2,8,8,6,8
69099,9811,2,2,7,9,8,9,2,6,2,2,5,4,2,4,7,6,2,8,10,5,1
69099,9812,3,3,7,8,10,8,3,3,3,7,3,6,3,3,6,9,3,3,9,3,6
69099,9813,3,3,3,7,10,6,7,3,3,3,3,9,3,3,8,8,3,3,3,9,7
69099,9814,2,2,8,8,2,7,4,2,5,2,2,4,2,6,10,9,2,9,7,6,
69099,9815,2,2,7,10,2,8,9,5,2,2,5,8,2,2,6,8,2,2,5,7,1
69099,9816,1,1,6,10,6,9,5,1,5,4,4,1,1,7,8,9,1,7,3,8,2
69099,9817,2,2,2,8,9,8,2,2,2,2,7,7,2,10,6,2,5,5,6,9,8
69099,9818,2,2,9,8,2,6,2,2,2,5,7,6,2,2,7,10,2,8,2,9,
69099,9819,2,2,2,7,2,10,8,5,2,6,9,5,2,8,6,7,2,9,2,2,3
69099,9820,1,1,7,5,5,10,4,3,1,1,1,7,1,9,6,8,7,6,4,9,
69099,9821,2,2,8,6,5,6,2,2,2,9,2,2,2,7,10,9,5,2,6,8,5
69099,9822,1,1,5,5,1,10,7,3,1,9,1,8,1,7,6,9,6,3,8,5,5
69099,9823,1,1,8,5,4,10,6,7,1,7,4,6,1,3,3,9,1,9,8,4,5
69099,9824,3,,4,6,1,10,2,3,2,4,5,8,,6,9,9,7,8,5,7,9
69099,9825,2,2,2,5,2,9,8,2,5,7,6,2,2,2,9,10,2,7,8,6,
69099,9826,3,3,3,9,3,10,3,3,3,8,3,7,3,3,7,8,3,9,3,6,7
69099,9827,3,3,3,9,3,9,3,3,7,3,3,7,3,8,10,8,3,6,6,3,1
69099,9828,2,4,8,9,7,7,2,2,4,2,2,6,2,8,10,9,2,6,5,5,4
69099,9829,2,2,7,6,9,5,8,2,7,2,2,10,2,2,9,6,2,2,5,8,9
69099,9830,3,3,3,6,3,3,7,3,6,3,3,7,3,3,9,10,3,9,6,8,
69099,9831,6,2,8,4,5,9,2,2,2,2,6,7,2,8,9,10,2,2,5,7,6
69099,9832,2,2,7,6,9,10,9,2,2,2,5,2,2,8,2,8,2,5,6,5,5
69099,9833,10,3,9,9,3,8,8,3,3,3,3,3,3,6,7,6,3,6,3,3,8
69099,9834,6,1,3,5,4,6,9,1,1,1,4,10,1,3,7,9,4,8,7,7,
69099,9835,4,4,4,8,4,10,4,4,4,4,4,4,4,9,4,4,8,4,4,9,3
69099,9836,2,2,8,6,2,10,9,7,2,5,2,2,2,6,5,8,2,9,7,2,3
69099,9837,8,1,3,9,7,8,3,1,7,1,1,6,1,6,9,5,1,10,5,4,1
69099,9838,9,2,9,10,6,5,6,2,2,2,2,4,2,8,7,8,2,2,7,5,8
69099,9839,3,1,4,9,7,9,4,3,5,1,1,7,1,6,10,8,5,8,6,1,5
69099,9840,2,2,6,9,8,10,7,2,2,5,2,2,2,8,6,9,2,7,2,2,1
69099,9841,6,2,9,9,8,10,6,5,2,2,4,5,2,2,4,8,2,7,7,2,1
69099,9842,7,2,6,9,7,8,6,2,2,5,2,2,2,9,4,10,2,8,5,2,2
69099,9843,3,3,10,8,3,9,6,3,3,3,3,3,3,9,7,8,3,6,3,6,2
69099,9844,5,2,7,7,2,10,4,2,2,8,2,5,2,8,2,9,6,9,5,2,
69099,9845,3,3,10,9,3,8,3,3,3,3,3,3,3,7,3,9,3,3,7,8,4
69099,9846,2,2,10,4,7,8,5,2,2,2,6,5,2,9,9,7,2,8,6,2,3
69099,9847,7,2,9,10,6,9,8,2,2,5,2,6,2,4,4,7,2,5,8,2,7
69099,9848,9,3,9,6,3,6,3,7,3,3,3,3,3,8,3,7,3,10,7,3,
69099,9849,10,1,8,1,3,9,5,6,1,4,6,1,1,7,6,8,1,9,4,5,3
69099,9850,8,1,9,9,3,10,6,1,6,5,1,4,1,8,4,7,1,7,5,3,2
69099,9851,10,2,9,9,7,7,2,2,2,2,2,2,2,8,5,6,7,6,5,2,4
69099,9852,1,1,10,9,5,8,4,3,1,1,7,6,1,6,5,8,1,8,4,7,
69099,9853,2,2,7,9,5,10,4,2,2,2,5,6,2,6,8,8,2,9,7,4,7
69099,9854,,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,1
69099,9855,7,1,1,10,4,6,5,1,1,6,4,8,1,7,9,8,1,4,9,5,
69099,9856,3,3,3,10,8,3,8,3,3,3,3,6,3,8,9,6,3,8,3,3,1
69099,9857,3,3,3,9,7,7,3,3,3,3,6,8,3,3,10,8,3,3,3,9,4
69099,9858,3,3,3,7,9,8,7,3,3,3,6,3,3,3,6,10,3,9,3,7,7
69099,9859,2,2,2,6,2,8,10,2,5,7,2,2,6,7,9,8,2,9,5,2,8
69099,9860,8,1,7,9,4,10,1,5,4,2,1,3,1,7,5,9,3,8,6,6,4
69099,9861,8,2,5,7,2,6,9,2,2,2,7,6,2,10,8,5,2,9,2,2,
69099,9862,9,4,8,9,4,8,10,4,4,4,4,4,4,4,4,4,4,4,4,4,7
69099,9863,5,1,7,9,1,10,6,1,3,4,1,3,1,9,8,8,5,7,6,3,5
69099,9864,2,2,5,6,9,10,7,6,2,5,2,2,2,2,8,9,2,8,7,2,9
69099,9865,1,1,7,8,6,9,4,1,4,1,4,8,1,3,6,10,7,9,5,1,
69099,9866,5,1,7,10,9,8,6,3,4,4,1,8,1,2,4,9,2,7,6,3,4
69099,9867,8,1,7,8,4,10,4,1,3,1,1,1,1,7,5,9,5,9,6,6,8
69099,9868,2,2,7,10,6,9,9,2,2,5,2,2,2,8,5,8,2,2,7,6,2
69099,9869,2,1,5,9,8,10,5,3,3,1,6,4,1,9,8,4,2,7,7,6,4
69099,9870,3,1,2,10,8,9,6,6,4,4,1,7,1,3,5,9,2,7,8,5,
69099,9871,9,2,7,9,8,10,2,2,2,2,2,2,2,6,6,8,2,5,7,2,7
69099,9872,5,2,9,4,6,10,8,2,2,2,2,2,2,9,5,8,4,5,7,7,7
69099,9873,9,2,8,6,7,10,7,2,4,5,2,5,2,6,2,9,2,8,2,2,5
69099,9874,2,2,8,6,8,7,5,2,2,2,2,5,2,9,9,10,2,7,6,4,1
69099,9875,3,3,3,9,6,10,8,3,3,3,3,3,3,3,6,9,3,8,7,3,2
69099,9876,6,2,7,9,8,8,6,2,2,2,2,2,2,10,2,7,5,9,2,2,
69099,9877,4,2,9,10,2,9,5,2,5,2,2,6,2,8,6,7,2,8,7,4,9
69099,9878,8,1,9,10,4,9,7,1,3,3,7,5,1,7,5,5,2,6,4,2,6
69099,9879,8,3,3,7,8,9,3,3,3,3,3,6,3,10,3,7,3,3,9,3,7
69099,9880,8,3,9,9,3,7,6,3,3,3,3,3,3,7,8,9,3,3,3,3,4
69099,9881,5,2,10,8,2,9,6,2,2,2,2,6,2,9,7,7,5,8,4,4,3
69099,9882,7,2,2,9,8,9,5,2,2,2,6,2,2,10,8,5,2,6,2,6,1
69099,9883,8,2,8,6,7,10,2,2,2,4,2,5,2,9,6,9,2,7,5,2,9
69099,9884,8,1,9,10,8,9,5,1,4,4,1,3,1,6,7,6,1,7,5,3,5
69099,9885,9,2,8,8,5,9,2,2,2,2,5,2,2,10,6,7,2,6,7,2,3
69099,9886,4,4,4,4,4,9,4,4,4,4,4,4,4,4,4,9,4,4,10,4,5
69099,9887,10,2,9,7,5,8,8,2,2,2,2,2,2,7,5,6,2,9,6,2,5
69099,9888,8,2,9,10,9,8,6,2,2,2,2,5,2,7,2,7,5,2,6,2,3
69099,9889,,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,
69099,9890,5,1,6,9,6,9,8,1,1,3,3,2,1,7,4,10,4,8,7,5,6
69099,9891,3,3,7,9,8,3,7,3,3,3,3,3,3,3,10,9,6,6,8,3,5
69099,9892,2,2,5,10,9,9,8,2,2,5,7,2,2,2,8,6,2,6,7,2,
69099,9893,2,2,9,6,7,8,6,2,2,2,2,9,2,8,7,5,5,10,2,2,
69099,9894,6,1,9,10,4,7,9,1,1,2,3,5,1,5,8,7,4,8,6,4,3
69099,9895,4,1,8,10,5,7,6,1,4,3,2,3,1,7,9,9,2,6,8,5,4
69099,9896,2,2,6,10,5,8,8,2,2,2,6,2,2,7,4,5,2,7,9,9,4
69099,9897,4,1,9,9,4,10,5,1,1,5,8,6,1,8,7,7,1,6,1,3,2
69099,9898,4,2,9,10,4,7,2,4,6,2,5,7,2,8,6,2,2,9,8,2,8
69099,9899,10,2,9,9,2,2,8,5,2,2,2,2,2,2,6,8,6,7,7,5,
69099,9900,3,1,4,10,6,7,8,1,1,4,1,7,1,6,8,9,1,9,5,5,8
69099,9901,7,1,3,9,6,10,6,3,1,5,1,4,1,7,5,8,1,9,8,4,1
69099,9902,5,2,10,8,5,9,9,2,2,2,2,2,2,6,4,7,2,8,7,5,5
69099,9903,8,2,7,9,2,10,9,2,4,2,2,4,2,7,6,8,2,2,6,5,5
69099,9904,7,2,7,10,2,9,8,2,4,5,2,4,2,2,7,9,2,5,6,6,6
69099,9905,4,1,6,10,7,9,8,1,1,6,1,3,1,8,6,9,1,5,5,4,1
69099,9906,2,2,10,9,2,8,8,2,2,2,2,7,2,6,5,9,2,6,5,7,4
69099,9907,5,1,7,9,6,10,6,1,3,1,4,5,1,4,8,9,2,8,7,3,8
69099,9908,6,2,10,9,2,8,9,2,2,5,2,6,2,5,4,7,2,8,7,2,6
69099,9909,5,2,6,9,2,10,7,2,2,5,2,2,2,8,7,8,2,6,9,4,1
69099,9910,4,2,10,5,2,9,8,2,4,2,7,2,2,9,7,8,2,6,5,6,5
69099,9911,5,1,6,7,10,9,6,1,1,1,4,5,1,8,8,9,1,7,3,3,9
69099,9912,6,2,7,9,4,6,10,2,2,5,2,8,2,7,8,9,2,2,5,2,5
69099,9913,7,1,6,7,5,9,6,2,1,4,3,2,3,4,8,9,1,10,5,8,4
69099,9914,10,1,4,9,8,5,7,4,6,3,1,1,1,5,6,8,1,3,9,7,4
69099,9915,10,2,8,4,7,9,2,5,2,5,4,8,2,2,9,5,2,2,6,7,5
69099,9916,5,2,8,10,2,6,5,2,6,2,2,4,2,2,9,9,2,8,7,6,2
69099,9917,10,1,9,7,5,6,5,3,1,8,4,1,1,1,9,8,6,4,7,1,5
69099,9918,8,2,6,10,2,9,2,2,2,2,5,7,2,2,8,9,5,7,6,2,5
69099,9919,10,2,6,8,2,9,6,2,5,2,2,7,2,2,9,2,2,6,2,8,6
69099,9920,5,2,8,9,2,9,2,2,2,4,5,6,2,8,10,7,2,4,7,6,1
69099,9921,3,1,7,4,8,5,5,3,6,7,6,9,1,2,9,10,1,2,3,8,2
69099,9922,10,1,9,5,2,7,6,3,1,5,2,4,1,2,9,8,4,8,6,6,5
69099,9923,10,1,7,5,7,8,4,1,1,6,3,6,1,3,9,9,1,8,4,5,
69099,9924,10,1,7,9,4,5,3,3,1,5,1,4,1,6,7,9,2,6,7,8,1
69099,9925,10,1,4,6,3,9,1,5,1,7,4,5,1,8,9,7,1,1,8,6,8
69099,9926,8,1,6,9,7,10,4,4,1,4,1,7,1,9,8,6,1,3,1,5,7
69099,9927,7,2,7,8,8,9,2,4,2,2,2,2,2,5,9,10,2,6,6,5,8
69099,9928,8,1,7,8,4,6,3,2,1,4,3,5,1,6,9,10,1,5,9,7,3
69099,9929,3,3,8,9,10,3,6,3,3,3,6,3,3,3,8,9,3,7,3,3,5
69099,9930,7,2,5,8,8,6,9,2,2,5,2,2,2,6,6,10,2,9,4,2,2
69099,9931,4,,6,9,7,10,3,1,2,5,3,4,,6,7,9,1,8,5,8,
69099,9932,2,2,8,9,2,9,2,5,2,7,2,7,2,6,8,10,2,2,7,2,2
69099,9933,2,2,7,10,5,9,2,2,4,4,2,5,2,8,9,8,6,7,2,5,7
69099,9934,7,2,8,5,4,9,4,2,2,2,9,2,2,2,8,7,6,5,9,4,2
69099,9935,7,2,9,9,4,10,5,2,2,5,7,2,2,6,6,8,2,2,8,2,1
69099,9936,9,1,7,9,3,10,8,1,6,5,3,6,1,4,4,8,1,7,5,1,5
69099,9937,1,1,8,9,5,10,7,1,6,4,3,4,1,1,7,9,1,8,5,6,8
69099,9938,9,2,9,2,6,2,2,2,2,2,7,2,2,2,8,6,5,10,8,7,2
69099,9939,8,3,9,6,3,9,3,3,3,8,3,6,3,10,3,7,3,3,3,7,1
69099,9940,8,2,9,10,8,9,2,7,2,2,2,4,2,5,6,5,2,6,7,2,7
69099,9941,9,1,6,9,5,10,8,1,4,1,1,7,1,4,7,3,5,8,6,3,3
69099,9942,9,1,8,7,7,10,5,1,1,4,1,5,1,6,4,8,1,8,5,3,4
69099,9943,9,1,3,7,7,6,9,1,5,1,6,5,1,1,7,10,1,3,8,5,6
69099,9944,5,2,8,9,7,10,5,2,2,5,5,2,2,8,9,2,2,2,5,7,9
69099,9945,8,3,3,7,3,10,3,3,3,3,3,3,3,3,8,7,3,9,6,9,5
69099,9946,4,2,8,9,4,10,9,1,3,6,1,3,1,5,6,8,2,6,7,5,8
69099,9947,2,1,7,9,5,10,8,1,5,1,4,4,1,8,6,9,3,7,6,3,9
69099,9948,7,3,8,10,3,9,3,3,3,3,3,3,3,6,9,8,7,3,6,3,8
69099,9949,10,1,9,9,3,8,7,5,2,3,3,4,1,6,8,1,2,7,6,5,6
69099,9950,9,1,8,10,3,7,5,4,1,1,2,6,1,5,8,8,4,3,7,6,5
69099,9951,7,2,9,5,5,10,2,2,2,2,2,6,2,4,8,8,4,5,7,9,5
69099,9952,10,2,2,5,8,9,8,2,2,2,2,7,2,6,4,5,2,9,7,6,4
69099,9953,10,2,2,6,8,9,6,5,2,2,2,2,2,2,8,7,2,9,7,2,2
69099,9954,10,3,8,9,3,7,9,3,3,3,7,3,3,3,8,6,3,6,3,3,4
69099,9955,7,1,5,8,8,10,5,2,3,3,1,4,1,6,4,9,1,9,7,6,
69099,9956,3,3,3,10,3,8,3,3,7,3,3,3,3,9,3,3,8,3,3,9,5
69099,9957,4,2,8,9,5,9,7,2,2,2,2,2,2,8,5,10,2,6,7,4,3
69099,9958,7,1,7,10,2,9,6,1,4,5,3,4,1,5,8,8,1,6,9,3,6
