MESOZONE,orig_total,adj_total,abs_diff
250173532001,878.0,1428.0,550.0
250173532002,913.0,1531.0,618.0
250173532003,511.0,828.0,317.0
250173533001,65.0,257.0,192.0
250173533002,48.0,243.0,195.0
250173533003,404.0,892.0,488.0
250173534001,646.0,2494.0,1848.0
250173534002,854.0,1149.0,295.0
250173535001,632.0,581.0,-51.0
250173535002,62.0,755.0,693.0
250173536001,146.0,3127.0,2981.0
250173536002,261.0,498.0,237.0
250173536003,9.0,191.0,182.0
250173536004,183.0,255.0,72.0
250173536005,1613.0,5925.0,4312.0
250173537001,1096.0,965.0,-131.0
250173537002,297.0,2124.0,1827.0
250173537003,409.0,3346.0,2937.0
250173537004,16991.0,6609.0,-10382.0
250173537005,162.0,3012.0,2850.0
250173538001,76.0,108.0,32.0
250173538002,509.0,644.0,135.0
250173538003,373.0,1122.0,749.0
250173538004,1022.0,2184.0,1162.0
250173539001,399.0,1182.0,783.0
250173539002,48.0,1493.0,1445.0
250173539003,237.0,553.0,316.0
250173540001,355.0,1194.0,839.0
250173540002,84.0,1791.0,1707.0
250173540003,1229.0,4228.0,2999.0
250173541001,8.0,237.0,229.0
250173541002,39.0,2326.0,2287.0
250173541003,265.0,1352.0,1087.0
250173541004,3165.0,14249.0,11084.0
250173542001,328.0,1241.0,913.0
250173542002,3749.0,3371.0,-378.0
250173542003,171.0,279.0,108.0
250173543001,41.0,595.0,554.0
250173543002,704.0,1298.0,594.0
250173543003,383.0,653.0,270.0
250173544001,77.0,522.0,445.0
250173544002,140.0,355.0,215.0
250173545001,256.0,523.0,267.0
250173545002,135.0,1620.0,1485.0
250173545003,98.0,320.0,222.0
250173546001,412.0,1195.0,783.0
250173546002,67.0,613.0,546.0
250173546003,571.0,490.0,-81.0
250173546004,4816.0,11531.0,6715.0
250173547001,1591.0,3732.0,2141.0
250173547002,95.0,441.0,346.0
250173548001,258.0,5070.0,4812.0
250173548002,72.0,769.0,697.0
250173549001,107.0,453.0,346.0
250173549002,169.0,1801.0,1632.0
250173549003,4075.0,6180.0,2105.0
250173550001,725.0,519.0,-206.0
250173550002,369.0,616.0,247.0
250173550003,487.0,493.0,6.0
250173561001,234.0,725.0,491.0
250173561002,81.0,130.0,49.0
250173561003,6.0,270.0,264.0
250173563001,150.0,939.0,789.0
250173563002,34.0,260.0,226.0
250173563003,30.0,77.0,47.0
250173563004,104.0,115.0,11.0
250173563005,79.0,77.0,-2.0
250173563006,681.0,1251.0,570.0
250173564001,53.0,334.0,281.0
250173564002,202.0,923.0,721.0
250173564003,56.0,197.0,141.0
250173564004,35.0,152.0,117.0
250173564005,28.0,107.0,79.0
250173564006,32.0,171.0,139.0
250173564007,34.0,204.0,170.0
250173564008,18.0,101.0,83.0
250173565001,17.0,373.0,356.0
250173565002,141.0,271.0,130.0
250173565003,542.0,1102.0,560.0
250173565004,20.0,1288.0,1268.0
250173565005,21.0,268.0,247.0
250173565006,593.0,290.0,-303.0
250173566011,728.0,1752.0,1024.0
250173566012,110.0,1170.0,1060.0
250173566013,21.0,160.0,139.0
250173566014,68.0,131.0,63.0
250173566021,444.0,522.0,78.0
250173566022,19.0,147.0,128.0
250173566023,32.0,145.0,113.0
250173566024,569.0,374.0,-195.0
250173567011,297.0,732.0,435.0
250173567012,199.0,233.0,34.0
250173567013,520.0,1370.0,850.0
250173567014,27.0,110.0,83.0
250173567015,168.0,123.0,-45.0
250173567016,135.0,1120.0,985.0
250173567021,197.0,139.0,-58.0
250173567022,16.0,151.0,135.0
250173567023,1475.0,2148.0,673.0
250173567024,23.0,158.0,135.0
250173567025,162.0,250.0,88.0
250173567026,24.0,102.0,78.0
250173567027,1360.0,866.0,-494.0
250173571001,67.0,1668.0,1601.0
250173571002,78.0,250.0,172.0
250173571003,134.0,177.0,43.0
250173571004,218.0,295.0,77.0
250173572001,269.0,943.0,674.0
250173572002,19.0,148.0,129.0
250173572003,27.0,702.0,675.0
250173572004,516.0,884.0,368.0
250173573001,26.0,222.0,196.0
250173573002,147.0,182.0,35.0
250173573003,140.0,141.0,1.0
250173574001,45.0,464.0,419.0
250173574002,104.0,51.0,-53.0
250173574003,287.0,862.0,575.0
250173575001,77.0,188.0,111.0
250173575002,108.0,600.0,492.0
250173575003,24.0,46.0,22.0
250173576001,167.0,614.0,447.0
250173576002,125.0,227.0,102.0
250173577001,2614.0,2968.0,354.0
250173577002,272.0,574.0,302.0
250173577003,621.0,1102.0,481.0
250173577004,177.0,202.0,25.0
250173578001,52.0,35.0,-17.0
250173578002,55.0,85.0,30.0
250173578003,1686.0,1283.0,-403.0
250173578004,80.0,53.0,-27.0
250173581001,71.0,1143.0,1072.0
250173581002,1622.0,1076.0,-546.0
250173581003,485.0,1400.0,915.0
250173581004,35.0,700.0,665.0
250173583001,1356.0,3946.0,2590.0
250173583002,4135.0,2649.0,-1486.0
250173584001,2279.0,6885.0,4606.0
250173584002,378.0,505.0,127.0
250173584003,396.0,814.0,418.0
250173584004,1288.0,3090.0,1802.0
250173585001,166.0,752.0,586.0
250173585002,219.0,351.0,132.0
250173585003,382.0,890.0,508.0
250173586001,54.0,886.0,832.0
250173586002,8251.0,13150.0,4899.0
250173586003,804.0,701.0,-103.0
250173586004,835.0,587.0,-248.0
250173586005,223.0,344.0,121.0
250173586006,47.0,193.0,146.0
250173587001,153.0,596.0,443.0
250173587002,300.0,338.0,38.0
250173587003,111.0,385.0,274.0
250173591001,45.0,453.0,408.0
250173591002,2989.0,4902.0,1913.0
250173591003,3029.0,6391.0,3362.0
250173591004,8458.0,15957.0,7499.0
250173593001,1046.0,829.0,-217.0
250173593002,274.0,950.0,676.0
250173593003,163.0,593.0,430.0
250173593004,893.0,1001.0,108.0
250173593005,1530.0,1311.0,-219.0
250173601001,419.0,2363.0,1944.0
250173602001,243.0,974.0,731.0
250173602002,69.0,334.0,265.0
250173602003,554.0,1530.0,976.0
250173602004,956.0,1368.0,412.0
250173611001,557.0,3807.0,3250.0
250173611002,478.0,3139.0,2661.0
250173611003,2115.0,2509.0,394.0
250173611004,1810.0,1727.0,-83.0
250173611005,422.0,2804.0,2382.0
250173612001,1851.0,6371.0,4520.0
250173612002,262.0,1392.0,1130.0
250173612003,354.0,1128.0,774.0
250173613001,1097.0,3128.0,2031.0
250173613002,618.0,1236.0,618.0
250173613003,1608.0,1914.0,306.0
250173613004,488.0,487.0,-1.0
250173613005,514.0,650.0,136.0
250173621001,383.0,1076.0,693.0
250173621002,395.0,992.0,597.0
250173631021,1784.0,3774.0,1990.0
250173631022,283.0,2103.0,1820.0
250173631023,1923.0,3334.0,1411.0
250173631031,392.0,1093.0,701.0
250173631032,596.0,537.0,-59.0
250173631041,814.0,3631.0,2817.0
250173631042,306.0,521.0,215.0
250173631043,655.0,1278.0,623.0
250173631044,784.0,934.0,150.0
250173632011,307.0,1904.0,1597.0
250173632012,40.0,40.0,0.0
250173632013,188.0,248.0,60.0
250173632021,1427.0,1466.0,39.0
250173632022,219.0,318.0,99.0
250173632023,421.0,560.0,139.0
250173641011,737.0,4462.0,3725.0
250173641012,279.0,1014.0,735.0
250173641013,119.0,442.0,323.0
250173641021,35.0,554.0,519.0
250173641022,47.0,699.0,652.0
250173641023,2208.0,3266.0,1058.0
250173641024,76.0,650.0,574.0
250173651001,113.0,429.0,316.0
250173651002,777.0,372.0,-405.0
250173651003,139.0,90.0,-49.0
250173651004,652.0,1678.0,1026.0
250173652011,1754.0,5140.0,3386.0
250173652012,546.0,2467.0,1921.0
250173652013,50.0,200.0,150.0
250173652014,88.0,176.0,88.0
250173652021,1725.0,4160.0,2435.0
250173652022,29.0,67.0,38.0
250173652023,691.0,512.0,-179.0
250173661001,622.0,1519.0,897.0
250173661002,338.0,447.0,109.0
250173661003,47.0,672.0,625.0
250173661004,49.0,46.0,-3.0
250173661005,180.0,207.0,27.0
250173662011,104.0,536.0,432.0
250173662012,74.0,136.0,62.0
250173662021,1742.0,2170.0,428.0
250173662022,169.0,417.0,248.0
250173662023,413.0,550.0,137.0
250173671001,254.0,806.0,552.0
250173671002,46.0,273.0,227.0
250173671003,58.0,86.0,28.0
250173671004,50.0,89.0,39.0
250173672001,487.0,3742.0,3255.0
250173672002,842.0,920.0,78.0
250173672003,1453.0,2703.0,1250.0
250173672004,58.0,3699.0,3641.0
250173672005,291.0,142.0,-149.0
250173672006,269.0,162.0,-107.0
250173672007,1634.0,1060.0,-574.0
250173681011,284.0,1187.0,903.0
250173681012,683.0,867.0,184.0
250173681013,95.0,154.0,59.0
250173681014,2020.0,4277.0,2257.0
250173681021,68.0,554.0,486.0
250173681022,6499.0,23161.0,16662.0
250173682001,149.0,1499.0,1350.0
250173682002,19.0,119.0,100.0
250173682003,70.0,107.0,37.0
250173682004,27006.0,31469.0,4463.0
250173683001,631.0,4221.0,3590.0
250173683002,204.0,552.0,348.0
250173683003,451.0,2293.0,1842.0
250173683004,1630.0,1555.0,-75.0
250173683005,569.0,1339.0,770.0
250173684001,1257.0,3362.0,2105.0
250173684002,5612.0,17754.0,12142.0
250173684003,1878.0,2039.0,161.0
250173684004,60.0,173.0,113.0
250173684005,29.0,100.0,71.0
250173685001,339.0,1361.0,1022.0
250173685002,278.0,654.0,376.0
250173685003,535.0,597.0,62.0
250173686001,79.0,376.0,297.0
250173686002,32.0,113.0,81.0
250173686003,94.0,127.0,33.0
250173686004,1207.0,773.0,-434.0
250173686005,29.0,102.0,73.0
250173687001,173.0,257.0,84.0
250173687002,1447.0,3810.0,2363.0
250173688001,677.0,1298.0,621.0
250173688002,1696.0,1316.0,-380.0
250173688003,69.0,539.0,470.0
250173688004,238.0,269.0,31.0
250173688005,484.0,456.0,-28.0
250173689011,1820.0,3124.0,1304.0
250173689012,13.0,569.0,556.0
250173689013,1309.0,670.0,-639.0
250173689014,64.0,100.0,36.0
250173689021,158.0,1376.0,1218.0
250173689022,1024.0,852.0,-172.0
250173689023,692.0,595.0,-97.0
250173690001,447.0,3372.0,2925.0
250173691001,438.0,1254.0,816.0
250173691002,563.0,461.0,-102.0
250173691003,47.0,70.0,23.0
250173691004,3032.0,2253.0,-779.0
250173691005,245.0,231.0,-14.0
250173701011,59.0,546.0,487.0
250173701012,52.0,613.0,561.0
250173701013,186.0,737.0,551.0
250173701014,62.0,315.0,253.0
250173701021,1685.0,3342.0,1657.0
250173701022,225.0,2291.0,2066.0
250173701023,1387.0,962.0,-425.0
250173701024,1898.0,3149.0,1251.0
250173701025,1285.0,1176.0,-109.0
250173702011,19.0,852.0,833.0
250173702012,21.0,105.0,84.0
250173702013,87.0,484.0,397.0
250173702021,697.0,207.0,-490.0
250173702022,20.0,424.0,404.0
250173702023,90.0,179.0,89.0
250173702024,46.0,280.0,234.0
250173703001,122.0,3801.0,3679.0
250173703002,8098.0,10078.0,1980.0
250173703003,352.0,2919.0,2567.0
250173703004,112.0,245.0,133.0
250173703005,468.0,506.0,38.0
250173703006,2478.0,2106.0,-372.0
250173703007,52.0,227.0,175.0
250173704001,111.0,2174.0,2063.0
250173704002,958.0,2516.0,1558.0
250173704003,403.0,802.0,399.0
250173704004,685.0,822.0,137.0
250173704005,125.0,222.0,97.0
250173704006,646.0,728.0,82.0
250173731001,20.0,2173.0,2153.0
250173731002,26.0,241.0,215.0
250173731003,656.0,1110.0,454.0
250173731004,208.0,935.0,727.0
250173731005,2429.0,1781.0,-648.0
250173732001,800.0,3162.0,2362.0
250173732002,438.0,450.0,12.0
250173732003,693.0,2498.0,1805.0
250173732004,1736.0,1110.0,-626.0
250173733001,60.0,198.0,138.0
250173733002,3281.0,2248.0,-1033.0
250173733003,1294.0,1469.0,175.0
250173734001,217.0,2013.0,1796.0
250173734002,733.0,2006.0,1273.0
250173735001,60.0,174.0,114.0
250173735002,186.0,751.0,565.0
250173735003,56.0,245.0,189.0
250173735004,182.0,626.0,444.0
250173736001,2660.0,5512.0,2852.0
250173736002,4331.0,5744.0,1413.0
250173736003,628.0,1984.0,1356.0
250173737001,93.0,1062.0,969.0
250173737002,40.0,1375.0,1335.0
250173737003,597.0,962.0,365.0
250173737004,1385.0,919.0,-466.0
250173738001,867.0,4132.0,3265.0
250173738002,433.0,498.0,65.0
250173738003,778.0,1136.0,358.0
250173738004,209.0,1201.0,992.0
250173739001,1539.0,3194.0,1655.0
250173739002,88.0,718.0,630.0
250173739003,105.0,746.0,641.0
250173739004,104.0,261.0,157.0
250173740001,64.0,289.0,225.0
250173740002,5150.0,9844.0,4694.0
250173740003,128.0,349.0,221.0
250173741001,3392.0,6878.0,3486.0
250173741002,790.0,2046.0,1256.0
250173741003,1040.0,897.0,-143.0
250173742001,623.0,398.0,-225.0
250173742002,501.0,969.0,468.0
250173742003,63.0,292.0,229.0
250173743001,116.0,279.0,163.0
250173743002,700.0,1842.0,1142.0
250173743003,3652.0,6108.0,2456.0
250173744001,98.0,228.0,130.0
250173744002,67.0,171.0,104.0
250173744003,55.0,581.0,526.0
250173744004,658.0,896.0,238.0
250173744005,226.0,793.0,567.0
250173745001,329.0,3103.0,2774.0
250173745002,182.0,840.0,658.0
250173745003,311.0,679.0,368.0
250173745004,820.0,877.0,57.0
250173745005,216.0,249.0,33.0
250173746001,40.0,237.0,197.0
250173746002,666.0,1087.0,421.0
250173746003,414.0,368.0,-46.0
250173746004,43.0,219.0,176.0
250173747001,1207.0,2773.0,1566.0
250173747002,562.0,805.0,243.0
250173748001,739.0,2799.0,2060.0
250173748002,5493.0,3828.0,-1665.0
250173748003,497.0,633.0,136.0
250173821001,1133.0,4157.0,3024.0
250173821002,62.0,516.0,454.0
250173821003,651.0,731.0,80.0
250173821004,168.0,3563.0,3395.0
250173821005,1365.0,1863.0,498.0
250173822001,737.0,3159.0,2422.0
250173822002,88.0,261.0,173.0
250173822003,275.0,292.0,17.0
250173822004,3456.0,2389.0,-1067.0
250173823001,963.0,708.0,-255.0
250173823002,926.0,3432.0,2506.0
250173823003,76.0,229.0,153.0
250173823004,369.0,819.0,450.0
250173824001,59.0,248.0,189.0
250173824002,248.0,857.0,609.0
250173824003,219.0,1148.0,929.0
250173825001,1805.0,6555.0,4750.0
250173825002,1564.0,4687.0,3123.0
250173825003,334.0,2102.0,1768.0
250173826011,62.0,549.0,487.0
250173826012,6.0,78.0,72.0
250173826013,591.0,503.0,-88.0
250173826021,179.0,248.0,69.0
250173826022,5952.0,10290.0,4338.0
250173826023,797.0,1072.0,275.0
250173826024,73.0,278.0,205.0
250173831011,1712.0,4416.0,2704.0
250173831012,441.0,1179.0,738.0
250173831021,754.0,1261.0,507.0
250173831022,80.0,189.0,109.0
250173832001,152.0,763.0,611.0
250173832002,36.0,1157.0,1121.0
250173832003,268.0,431.0,163.0
250173832004,339.0,773.0,434.0
250173833001,1451.0,7501.0,6050.0
250173833002,832.0,813.0,-19.0
250173834001,34.0,3088.0,3054.0
250173834002,1944.0,1282.0,-662.0
250173834003,1574.0,2498.0,924.0
250173834004,1660.0,3154.0,1494.0
250173835011,863.0,2808.0,1945.0
250173835012,1153.0,2562.0,1409.0
250173835013,385.0,709.0,324.0
250173835021,1581.0,4093.0,2512.0
250173835022,744.0,3543.0,2799.0
250173836001,5786.0,18633.0,12847.0
250173836002,3363.0,4871.0,1508.0
250173836003,756.0,3869.0,3113.0
250173836004,1700.0,2944.0,1244.0
250173837001,5134.0,2375.0,-2759.0
250173837002,1678.0,1023.0,-655.0
250173837003,1452.0,2414.0,962.0
250173837004,255.0,115.0,-140.0
250173838001,48.0,688.0,640.0
250173838002,151.0,233.0,82.0
250173838003,48.0,177.0,129.0
250173838004,58.0,193.0,135.0
250173838005,34.0,117.0,83.0
250173839011,166.0,280.0,114.0
250173839012,13.0,103.0,90.0
250173839013,275.0,825.0,550.0
250173839014,1402.0,797.0,-605.0
250173839015,11.0,222.0,211.0
250173839016,87.0,322.0,235.0
250173839021,86.0,566.0,480.0
250173839022,162.0,349.0,187.0
250173839023,95.0,365.0,270.0
250173840011,5525.0,11914.0,6389.0
250173840021,4566.0,9624.0,5058.0
250173840022,48.0,577.0,529.0
250173840023,712.0,498.0,-214.0
250173851001,611.0,2560.0,1949.0
250173851002,508.0,2701.0,2193.0
250173851003,632.0,628.0,-4.0
250173852011,329.0,698.0,369.0
250173852012,142.0,44.0,-98.0
250173852021,1132.0,3156.0,2024.0
250173852022,171.0,374.0,203.0
250173852023,1002.0,1063.0,61.0
250173852024,399.0,499.0,100.0
250173861001,171.0,1483.0,1312.0
250173861002,277.0,389.0,112.0
250173861003,137.0,235.0,98.0
250173871001,2261.0,2711.0,450.0
250173871002,1605.0,2798.0,1193.0
250173871003,100.0,213.0,113.0
250173871004,107.0,1352.0,1245.0
250173872011,904.0,1875.0,971.0
250173872012,608.0,1179.0,571.0
250173872013,494.0,271.0,-223.0
250173872014,229.0,386.0,157.0
250173872021,96.0,309.0,213.0
250173872022,137.0,278.0,141.0
250173872023,127.0,354.0,227.0
250173881001,1398.0,2240.0,842.0
250173881002,1023.0,1413.0,390.0
250173881003,1832.0,725.0,-1107.0
250173882001,428.0,104.0,-324.0
250173882002,222.0,2362.0,2140.0
250173882003,1294.0,1890.0,596.0
250173883001,146.0,274.0,128.0
250173883002,1418.0,1355.0,-63.0
250173883003,3970.0,457.0,-3513.0
250173883004,120.0,424.0,304.0
250199501001,860.0,2108.0,1248.0
250199501002,1132.0,3164.0,2032.0
250199502001,806.0,859.0,53.0
250199502002,264.0,513.0,249.0
250199502003,377.0,511.0,134.0
250199502004,257.0,1461.0,1204.0
250199503071,200.0,739.0,539.0
250199504001,553.0,1464.0,911.0
250199504002,668.0,1405.0,737.0
250199505001,326.0,614.0,288.0
250199505002,182.0,778.0,596.0
250214001001,430.0,2051.0,1621.0
250214001002,211.0,1389.0,1178.0
250214001003,405.0,605.0,200.0
250214001004,1119.0,1684.0,565.0
250214002001,488.0,1135.0,647.0
250214002002,1047.0,3558.0,2511.0
250214002003,1237.0,1201.0,-36.0
250214003001,49.0,124.0,75.0
250214003002,358.0,828.0,470.0
250214003003,340.0,920.0,580.0
250214004001,942.0,1152.0,210.0
250214004002,172.0,247.0,75.0
250214004003,599.0,1312.0,713.0
250214005001,432.0,1249.0,817.0
250214005002,298.0,722.0,424.0
250214005003,268.0,238.0,-30.0
250214006001,216.0,386.0,170.0
250214006002,224.0,2009.0,1785.0
250214006003,357.0,766.0,409.0
250214007001,2917.0,2617.0,-300.0
250214007002,601.0,2563.0,1962.0
250214007003,69.0,708.0,639.0
250214008001,38.0,514.0,476.0
250214008002,396.0,1966.0,1570.0
250214008003,884.0,2404.0,1520.0
250214009001,176.0,486.0,310.0
250214009002,1072.0,1156.0,84.0
250214009003,447.0,1596.0,1149.0
250214010001,160.0,851.0,691.0
250214010002,19.0,128.0,109.0
250214010003,619.0,193.0,-426.0
250214011001,450.0,1604.0,1154.0
250214011002,219.0,1922.0,1703.0
250214011003,70.0,356.0,286.0
250214012001,1618.0,3192.0,1574.0
250214012002,468.0,1050.0,582.0
250214012003,74.0,262.0,188.0
250214012004,29.0,376.0,347.0
250214021011,1133.0,1815.0,682.0
250214021012,144.0,509.0,365.0
250214021013,191.0,182.0,-9.0
250214021014,422.0,586.0,164.0
250214021021,12.0,38.0,26.0
250214021022,455.0,1862.0,1407.0
250214021023,510.0,607.0,97.0
250214021024,63.0,106.0,43.0
250214022001,81.0,770.0,689.0
250214022002,189.0,1458.0,1269.0
250214023001,6.0,35.0,29.0
250214023002,230.0,1286.0,1056.0
250214023003,1267.0,1497.0,230.0
250214024001,1976.0,3993.0,2017.0
250214024002,587.0,537.0,-50.0
250214024003,37.0,115.0,78.0
250214024004,7.0,47.0,40.0
250214024005,33.0,220.0,187.0
250214024006,5692.0,7241.0,1549.0
250214025001,3218.0,5429.0,2211.0
250214025002,1901.0,2361.0,460.0
250214031001,1131.0,990.0,-141.0
250214031002,139.0,113.0,-26.0
250214031003,11.0,165.0,154.0
250214031004,56.0,8281.0,8225.0
250214031005,345.0,1280.0,935.0
250214031006,91.0,2503.0,2412.0
250214031007,9.0,125.0,116.0
250214033001,2611.0,2027.0,-584.0
250214033002,126.0,243.0,117.0
250214033003,391.0,1002.0,611.0
250214034001,132.0,1316.0,1184.0
250214034002,456.0,328.0,-128.0
250214034003,64.0,391.0,327.0
250214034004,13.0,187.0,174.0
250214034005,1275.0,671.0,-604.0
250214035001,9094.0,9637.0,543.0
250214035002,2829.0,4128.0,1299.0
250214035003,602.0,1964.0,1362.0
250214041001,5026.0,14633.0,9607.0
250214041002,2067.0,5262.0,3195.0
250214041003,28.0,42.0,14.0
250214042011,17.0,226.0,209.0
250214042012,34.0,117.0,83.0
250214042013,466.0,2613.0,2147.0
250214042014,516.0,707.0,191.0
250214042021,478.0,2518.0,2040.0
250214042022,696.0,1315.0,619.0
250214042023,1716.0,2910.0,1194.0
250214043011,41.0,87.0,46.0
250214043012,26.0,563.0,537.0
250214043013,74.0,119.0,45.0
250214043014,55.0,98.0,43.0
250214043015,271.0,317.0,46.0
250214043021,2227.0,3624.0,1397.0
250214043022,31.0,164.0,133.0
250214043023,444.0,866.0,422.0
250214044001,765.0,3858.0,3093.0
250214044002,409.0,424.0,15.0
250214044003,44.0,359.0,315.0
250214044004,77.0,203.0,126.0
250214044005,2964.0,3902.0,938.0
250214051001,32.0,177.0,145.0
250214051002,272.0,994.0,722.0
250214051003,534.0,732.0,198.0
250214051004,186.0,211.0,25.0
250214061011,1507.0,3629.0,2122.0
250214061012,72.0,932.0,860.0
250214061013,595.0,1081.0,486.0
250214061021,552.0,1116.0,564.0
250214061022,337.0,601.0,264.0
250214061023,103.0,212.0,109.0
250214061024,66.0,283.0,217.0
250214071001,177.0,1980.0,1803.0
250214071002,767.0,1233.0,466.0
250214071003,636.0,1723.0,1087.0
250214071004,192.0,342.0,150.0
250214071005,263.0,565.0,302.0
250214081011,516.0,2155.0,1639.0
250214081012,801.0,1680.0,879.0
250214081013,855.0,2000.0,1145.0
250214081014,18.0,62.0,44.0
250214081021,319.0,360.0,41.0
250214081022,487.0,860.0,373.0
250214081023,524.0,461.0,-63.0
250214081024,104.0,137.0,33.0
250214091011,294.0,1062.0,768.0
250214091012,1270.0,2147.0,877.0
250214091013,1338.0,688.0,-650.0
250214091021,357.0,1461.0,1104.0
250214091022,495.0,423.0,-72.0
250214101001,267.0,1527.0,1260.0
250214101002,3844.0,7076.0,3232.0
250214101003,2869.0,2707.0,-162.0
250214101004,426.0,400.0,-26.0
250214103001,74.0,554.0,480.0
250214103002,2804.0,5199.0,2395.0
250214104001,67.0,523.0,456.0
250214104002,3126.0,1474.0,-1652.0
250214104003,376.0,317.0,-59.0
250214104004,79.0,73.0,-6.0
250214104005,1088.0,502.0,-586.0
250214111001,168.0,4050.0,3882.0
250214111002,1594.0,3372.0,1778.0
250214111003,985.0,437.0,-548.0
250214111004,1144.0,2649.0,1505.0
250214111005,795.0,810.0,15.0
250214112001,1848.0,2825.0,977.0
250214112002,1122.0,1675.0,553.0
250214112003,300.0,809.0,509.0
250214112004,617.0,1092.0,475.0
250214113011,483.0,893.0,410.0
250214113012,310.0,516.0,206.0
250214113013,167.0,340.0,173.0
250214113021,281.0,1751.0,1470.0
250214113022,1024.0,537.0,-487.0
250214113023,1264.0,1768.0,504.0
250214121001,909.0,1885.0,976.0
250214121002,70.0,291.0,221.0
250214121003,267.0,1282.0,1015.0
250214121004,99.0,213.0,114.0
