ORIG_CFS_AREA,Commodity_SCTG,UnitCost
32-99999,30,15652.03008734566
32-99999,31,168.0115596443152
32-99999,32,3371.900331406749
32-99999,33,6687.810987489564
32-99999,34,31249.304990281373
32-99999,35,10316.963175575573
32-99999,36,20328.63644500105
32-99999,37,551762.6617524218
32-99999,38,59707.52021607932
32-99999,39,4853.373303659323
32-99999,40,9113.042304501576
32-99999,41,31.300211337501867
32-99999,43,3935.3958779205295
33-148,1,5501.73757440781
33-148,2,3656.3589820536254
33-148,3,1450.3450799115126
33-148,4,298.5323956629597
33-148,5,3643.1955919724187
33-148,6,1358.1790457884845
33-148,7,1271.7329847952676
33-148,8,680.7856075470668
33-148,9,28192.705597473127
33-148,10,98.99975519930882
33-148,11,2.9108716280238265
33-148,12,7.141586832789697
33-148,13,56.415652071876025
33-148,14,10005.707408554323
33-148,17,528.5091329070169
33-148,18,510.6745284699411
33-148,19,265.8273287486401
33-148,20,1020.1520016275447
33-148,21,10782.508973981265
33-148,22,4981.424132292508
33-148,23,3864.571216797683
33-148,24,6408.008162552851
33-148,25,13.409816195088608
33-148,26,688.3057680785043
33-148,27,2734.889567452258
33-148,28,1942.9182357895704
33-148,29,11298.149253965723
33-148,30,21029.725033418403
33-148,31,338.28359324988537
33-148,32,2242.9318239848844
33-148,33,17142.105904096392
33-148,34,27490.143529864265
33-148,35,29182.733644384887
33-148,36,8092.92699797274
33-148,37,115821.70510687915
33-148,38,12501.658612482099
33-148,39,6920.541381815415
33-148,40,17072.845920255117
33-148,41,43.48857269144067
33-148,43,5819.38651503482
33-99999,1,2549.8353144714833
33-99999,2,2898.817394978296
33-99999,3,865.103189139834
33-99999,4,583.6822929950678
33-99999,5,4452.226169771655
33-99999,6,7638.736119406774
33-99999,7,734.0549898880762
33-99999,8,1785.900581521278
33-99999,9,22869.47735831726
33-99999,10,2952.382877202537
33-99999,11,8.284480252135248
33-99999,12,9.639595857064092
33-99999,13,73.93100256047227
33-99999,17,583.9327712224521
33-99999,18,454.4044042277038
33-99999,19,123.13622054117332
33-99999,20,665.4576770870648
33-99999,21,12010.147700850675
33-99999,22,112.64260011703159
33-99999,23,4639.615763197895
33-99999,24,6179.118486692633
33-99999,25,19.05272205152576
33-99999,26,528.6710929039484
33-99999,27,667.2900851834169
33-99999,28,2402.8026649938747
33-99999,29,6825.689052865963
33-99999,30,26128.589091109083
33-99999,31,84.30836709625648
33-99999,32,6884.625236136816
33-99999,33,3237.679753850084
33-99999,34,19837.77901981323
33-99999,35,64129.79325343477
33-99999,36,15168.453090322626
33-99999,37,65346.31075568043
33-99999,38,30668.591158346993
33-99999,39,6121.604512213213
33-99999,40,21551.48835564453
33-99999,41,53.97295306650369
33-99999,43,3971.8037594391053
34-408,1,2456.4541905123665
34-408,2,217.8824906628261
34-408,3,2114.4857948350086
34-408,4,2597.7297325431236
34-408,5,5065.752206213413
34-408,6,2207.540150665726
34-408,7,2106.915961274182
34-408,8,2800.7304751219285
34-408,9,3710.3883640632457
34-408,10,521.2849882741999
34-408,11,20.937762783504063
34-408,12,7.286599615731065
34-408,13,1086.5998473635602
34-408,14,12288.084833724388
34-408,17,589.2572880454347
34-408,18,561.5165988437159
34-408,19,213.6756492113676
34-408,20,2220.5782828745805
34-408,21,38123.58756902056
34-408,22,1845.2092582022117
34-408,23,6840.122501760349
34-408,24,4068.926859555555
34-408,25,780.4643732420616
34-408,26,680.5462223218676
34-408,27,1249.3577555593952
34-408,28,2054.8796154858937
34-408,29,2379.1124951367556
34-408,30,13063.728068954133
34-408,31,384.8889421643388
34-408,32,2497.8741525939186
34-408,33,5031.529224279031
34-408,34,5013.844756368365
34-408,35,21053.50900548543
34-408,36,14558.6031066044
34-408,37,11102.833116212903
34-408,38,42714.24328318309
34-408,39,7031.260310632901
34-408,40,8709.399547045445
34-408,41,55.265489936430235
34-408,43,3928.488225896634
34-428,1,1634.5223185460532
34-428,2,130.09537354559887
34-428,3,472.9532827208075
34-428,4,1365.9985547999165
34-428,5,4653.160611321348
34-428,6,2800.855113202943
34-428,7,1384.6766903396356
34-428,8,2577.4613494865557
34-428,9,71042.7791254827
34-428,10,249.5314308422443
34-428,11,13.86143570758815
34-428,12,9.700126331598344
34-428,13,239.13537293101848
34-428,17,516.6868280180149
34-428,18,496.6713858530056
34-428,19,417.82438483931065
34-428,20,2415.94615686467
34-428,21,343054.56762054045
34-428,22,592.8863850162567
34-428,23,3342.5095614976512
34-428,24,3306.223789001586
34-428,25,9.505200666627413
34-428,26,1128.4466668104371
34-428,27,1038.8998721161338
34-428,28,1757.994762131279
34-428,29,7306.78245817298
34-428,30,18760.2373983596
34-428,31,387.8311373034927
34-428,32,2611.4635834277906
34-428,33,3392.2218270551466
34-428,34,3763.3657047141965
34-428,35,23062.280034417297
34-428,36,5239.339523842756
34-428,37,95463.63770649204
34-428,38,108069.94385594534
34-428,39,6051.687716986787
34-428,40,9132.414336206226
34-428,41,63.858358720862626
34-428,43,3532.152268903578
35-99999,1,2330.181470398977
35-99999,2,271.09695394944805
35-99999,3,1448.1788837756762
35-99999,4,187.02291522241316
35-99999,5,7427.327442039088
35-99999,6,3630.1120810819534
35-99999,7,917.5746009097682
35-99999,8,2363.58982515639
35-99999,9,22869.944776036147
35-99999,10,416.89739610229066
35-99999,11,16.488710428816027
35-99999,12,8.970161801396587
35-99999,13,72.20468049983094
35-99999,14,5361.325403628926
35-99999,15,28.740331920090032
35-99999,16,322.56991692237
35-99999,17,436.7491145264448
35-99999,18,587.2030441719388
35-99999,19,182.08851476598514
35-99999,20,367.25819393026643
35-99999,21,10615.333987587745
35-99999,22,185.13237800146015
35-99999,23,1768.1775275090374
35-99999,24,3932.48734183247
35-99999,25,15.74598767190542
35-99999,26,735.346842954056
35-99999,27,658.4132568924458
35-99999,28,1006.2307555735476
35-99999,29,5496.757291976074
35-99999,30,9299.242187796162
35-99999,31,190.3245195430864
35-99999,32,1805.72750728769
35-99999,33,4273.008714833638
35-99999,34,12422.055075193219
35-99999,35,27797.95895036198
35-99999,36,6361.793144829446
35-99999,37,188318.03091597877
35-99999,38,78090.29053308685
35-99999,39,6641.174384172765
35-99999,40,6575.827103002176
35-99999,41,49.723126693072935
35-99999,43,2455.966432937311
36-104,1,2489.5354918275516
36-104,2,177.61860327101445
36-104,3,240.5599398985447
36-104,4,190.18012740691523
36-104,5,4850.438994830749
36-104,6,667.9599750102561
36-104,7,1195.0316007231345
36-104,8,1687.0227345691164
36-104,9,17919.617828220125
36-104,10,313.0464444337611
36-104,11,17.162370484605052
36-104,12,9.01665543490316
36-104,13,88.11302829237698
36-104,14,731.4461739404954
36-104,17,632.2080390403613
36-104,18,579.4345725130728
36-104,19,316.98663609743267
36-104,20,1200.559836510328
36-104,21,66959.24737162594
36-104,22,473.9305061826672
36-104,23,3049.6891403496015
36-104,24,2810.914015273891
36-104,25,17.995205436128213
36-104,26,480.37330162088784
36-104,27,1197.4219558494076
36-104,28,1884.9055739864725
36-104,29,3299.2110531822677
36-104,30,17713.19469373344
36-104,31,222.79991250836756
36-104,32,3798.2129468363114
36-104,33,4209.680357954009
36-104,34,13262.289394278052
36-104,35,4448.496613680069
36-104,36,16603.601407090577
36-104,37,33029.121446505225
36-104,38,68464.97509305584
36-104,39,6764.237257148529
36-104,40,5559.819682127746
36-104,41,13.038084779338453
36-104,43,5223.482951157914
36-160,1,2959.3657851727326
36-160,2,960.4850021414908
36-160,3,687.6376946954988
36-160,4,102.84563219797157
36-160,5,6701.913070041937
36-160,6,841.4035231130929
36-160,7,1609.205291523073
36-160,8,1507.3907548982497
36-160,9,27582.339622053474
36-160,10,190.93901423744623
36-160,11,10.924402482408235
36-160,12,10.454412319137852
36-160,13,246.52870920878448
36-160,14,1462.9111917487646
36-160,16,299.02564498782806
36-160,17,584.297820619471
36-160,18,529.124297461567
36-160,19,258.38183801143083
36-160,20,392.386465857079
36-160,21,35429.210027072404
36-160,22,660.5837554734845
36-160,23,3981.2546324552222
36-160,24,4906.375170230531
36-160,25,15.919830315080603
36-160,26,1182.3108808998284
36-160,27,723.032999101446
36-160,28,1655.1548661299664
36-160,29,3837.3275234378107
36-160,30,27739.921251377888
36-160,31,148.36829448794964
36-160,32,1922.6080661344824
36-160,33,5224.056207442337
36-160,34,13733.331596727834
36-160,35,20645.322453032724
36-160,36,9943.582600495236
36-160,37,120872.2656501319
36-160,38,59520.93767145919
36-160,39,8819.986324914515
36-160,40,10528.73407596059
36-160,41,92.30984609297111
36-160,43,2945.393142735631
36-408,1,4542.524560697938
36-408,2,439.19910810311853
36-408,3,1887.550153220046
36-408,4,2706.3484889727356
36-408,5,6221.988005033227
36-408,6,4237.329630003307
36-408,7,831.7018188221052
36-408,8,4840.94333520075
36-408,9,122087.99636223618
36-408,10,25.441436654379604
36-408,11,14.89330299720228
36-408,12,7.817871641127841
36-408,13,22.40115319248818
36-408,14,14633.123463458762
36-408,17,547.1842644114876
36-408,18,699.1812970778792
36-408,19,835.277150396599
36-408,20,3257.4736893980494
36-408,21,41319.79431719175
36-408,22,83.49865712971769
36-408,23,7909.272644362651
36-408,24,5453.437224737262
36-408,25,137.80650553751764
36-408,26,1396.6944080235119
36-408,27,1497.7421392064123
36-408,28,3604.5442709813055
36-408,29,6969.553914351217
36-408,30,8457.701442061529
36-408,31,145.67283357314204
36-408,32,1475.707028902419
36-408,33,6338.68922703711
36-408,34,12535.668771842647
36-408,35,35538.63585748487
36-408,36,14146.057484456967
36-408,37,113340.52083936239
36-408,38,55521.13156204847
36-408,39,8572.542689202968
36-408,40,21181.402996621986
36-408,41,47.51331717289992
36-408,43,3088.8039632833184
36-464,1,1810.9675516443624
36-464,2,156.5960395250831
36-464,3,563.5354424248086
36-464,4,145.58863430337394
36-464,5,3142.2625690029836
36-464,6,456.0480433193204
36-464,7,657.8385394517142
36-464,8,1396.452891485679
36-464,9,22869.86668319659
36-464,10,24.69326514642639
36-464,11,11.745510664223707
36-464,12,10.852910884997657
36-464,13,24.55987086335038
36-464,14,5988.337116661305
36-464,17,516.3212422624742
36-464,18,550.2023980638276
36-464,19,253.31758664230648
36-464,20,349.8483206423811
36-464,21,114750.68737271844
36-464,22,447.25492887703405
36-464,23,5572.955941805363
36-464,24,4466.7346620617955
36-464,25,17.63208615379083
36-464,26,930.9936655914687
36-464,27,1683.973244224992
36-464,28,2059.5003112785007
36-464,29,7496.366318627658
36-464,30,3945.8751410899386
36-464,31,145.9028194642114
36-464,32,1734.6856181193716
36-464,33,4713.100919587541
36-464,34,24943.365847065616
36-464,35,44632.09326243218
36-464,36,7129.36052549907
36-464,37,61537.10047470956
36-464,38,191779.70450499098
36-464,39,6762.6912114416855
36-464,40,9149.39789124767
36-464,41,66.27418836251692
36-464,43,4254.476991520018
36-99999,1,2512.2581715179126
36-99999,2,194.96203207937953
36-99999,3,811.938924484494
36-99999,4,234.3245174514689
36-99999,5,4097.260157467801
36-99999,6,5178.099751020806
36-99999,7,1025.6338240200264
36-99999,8,1239.0309925322044
36-99999,9,24257.64239630975
36-99999,10,613.8135348198192
36-99999,11,43.20583788995671
36-99999,12,7.888036311267407
36-99999,13,147.21000405504589
36-99999,14,944.0584481716731
36-99999,16,299.3878686700056
36-99999,17,368.21853401276854
36-99999,18,462.7267662169341
36-99999,19,186.8624101519472
36-99999,20,1040.0967669110616
36-99999,21,112150.78392890938
36-99999,22,532.4822465903646
36-99999,23,2600.7330176302107
36-99999,24,3611.3302304093404
36-99999,25,27.285156171527028
36-99999,26,420.44057967486
36-99999,27,995.7044120649748
36-99999,28,2683.71946710692
36-99999,29,6911.330500978884
36-99999,30,32531.748393794038
36-99999,31,301.42970085744804
36-99999,32,2029.7824935334697
36-99999,33,3106.1125474100095
36-99999,34,11538.888410650723
36-99999,35,14954.454414682748
36-99999,36,14481.703058857938
36-99999,37,39103.44903013944
36-99999,38,34390.36749459961
36-99999,39,7702.4069923717125
36-99999,40,13776.89541992654
36-99999,41,93.64460279876567
36-99999,43,4919.943268871531
37-172,1,1780.3377964309122
37-172,2,130.95570017632943
37-172,3,446.9165979622596
37-172,4,195.73203268257444
37-172,5,3745.946660639307
37-172,6,1533.6303808535156
37-172,7,1101.6652082006667
37-172,8,2330.086545386127
37-172,9,54381.996853225435
37-172,10,1192.7257338410936
37-172,11,50.00559679542931
37-172,12,9.857728963406126
37-172,13,153.71792007079992
37-172,14,193533.3213384687
37-172,17,551.991435946462
37-172,18,593.9085192570211
37-172,19,261.0025012292775
37-172,20,2388.4420311404383
37-172,21,14028.571875272011
37-172,22,773.5039489788026
37-172,23,2085.7553469712143
37-172,24,3286.914443667278
37-172,25,34.82644156321415
37-172,26,620.9754684175153
37-172,27,3205.3657748925175
37-172,28,1912.760106407709
37-172,29,7813.853094642722
37-172,30,12714.15116054064
37-172,31,282.71138239060184
37-172,32,1985.2273149302555
37-172,33,5253.735657502596
37-172,34,10028.293678530204
37-172,35,18429.37140726504
37-172,36,14659.969338062558
37-172,37,104926.50037471739
37-172,38,78552.78080074293
37-172,39,7035.912641257168
37-172,40,9105.223270039172
37-172,41,81.88767707859357
37-172,43,3478.705800392249
37-268,1,2313.0845830221365
37-268,2,125.51336185321438
37-268,3,626.7270907153476
37-268,4,780.7342082159518
37-268,5,2566.363497257944
37-268,6,1799.3040496229728
37-268,7,1126.5385308466384
37-268,8,1734.3038491285135
37-268,9,9552.62210907323
37-268,10,238.55788417575127
37-268,11,1.1134813814910465
37-268,12,13.454366953366822
37-268,13,137.33680957951958
37-268,17,685.1548957100401
37-268,18,705.1536856151642
37-268,19,225.3174407937652
37-268,20,1529.0682173387645
37-268,21,29505.909490620892
37-268,22,431.925710678303
37-268,23,2552.852616170343
37-268,24,3462.875004887003
37-268,25,18.234015196940284
37-268,26,569.0447631070767
37-268,27,525.1018891264004
37-268,28,2331.89263972459
37-268,29,6307.013476915576
37-268,30,8769.689764677589
37-268,31,345.57991313809936
37-268,32,1456.0145978522582
37-268,33,4957.309019875397
37-268,34,11358.262258894656
37-268,35,26867.583587933776
37-268,36,4330.507761749742
37-268,37,210451.7407094405
37-268,38,65094.63620747627
37-268,39,4056.970224814246
37-268,40,11152.48451817771
37-268,41,107.77493398750187
37-268,43,4862.7261161430315
37-450,1,1186.0200887280284
37-450,2,140.15835002629882
37-450,3,450.63187819316977
37-450,4,582.9034703907593
37-450,5,4354.728548843307
37-450,6,1343.5838744921516
37-450,7,672.4101769730715
37-450,8,2248.028865242191
37-450,9,13555.583879358934
37-450,10,25.328261796299753
37-450,11,3.9621610405769765
37-450,12,17.262009701780563
37-450,13,334.1086662979642
37-450,14,191375.35149517734
37-450,17,506.4510770433242
37-450,18,552.3716446492392
37-450,19,573.7707644406171
37-450,20,1525.5766644607938
37-450,21,117216.41179400032
37-450,22,598.2986508497751
37-450,23,11022.813866402883
37-450,24,4802.578584745628
37-450,25,22.082245887586584
37-450,26,758.5948088239745
37-450,27,1861.7841090885977
37-450,28,2192.8797531892787
37-450,29,3396.2875549774317
37-450,30,8004.614645112875
37-450,31,263.72936380866736
37-450,32,784.8388014683215
37-450,33,10737.324217648405
37-450,34,26635.739942883534
37-450,35,47111.043271352486
37-450,36,9286.649346919725
37-450,37,34936.52830926924
37-450,38,12917.155351931713
37-450,39,8138.2968772335325
37-450,40,9368.327789155648
37-450,41,19.28943788815293
37-450,43,3799.798732323475
37-99999,1,1022.5013570814676
37-99999,2,167.98343591918902
37-99999,3,445.68276626385295
37-99999,4,481.1642263811867
37-99999,5,2196.5439958170186
37-99999,6,2488.2265800149685
37-99999,7,1106.7528895008345
37-99999,8,1855.8378008211123
37-99999,9,11583.997758443129
37-99999,10,180.84374088454263
37-99999,11,22.661083827473785
37-99999,12,13.408149292439496
37-99999,13,88.37351740362404
37-99999,17,658.7115588264139
37-99999,18,666.3846748397689
37-99999,19,308.8285196152868
37-99999,20,475.739882493752
37-99999,21,7122.530956371524
37-99999,22,411.144161884541
37-99999,23,3051.0105470522835
37-99999,24,3797.5070658078107
37-99999,25,23.800429988459545
37-99999,26,347.6860711903695
37-99999,27,1013.5771589356675
37-99999,28,1840.1239296771696
37-99999,29,5126.257176913951
37-99999,30,4887.143285085081
37-99999,31,233.85002706411223
37-99999,32,1384.0387608674291
37-99999,33,2938.867433447382
37-99999,34,10090.467729991986
37-99999,35,14474.17998172873
37-99999,36,7696.833002957395
37-99999,37,21917.36842099719
37-99999,38,59708.596092924934
37-99999,39,8259.465606227557
37-99999,40,6748.112873618089
37-99999,41,81.08400169824925
37-99999,43,4203.2531694012705
38-99999,1,3880.4850212121346
38-99999,2,155.6754614497378
38-99999,3,284.89381819314
38-99999,4,179.20820424084164
38-99999,5,5492.981142096031
38-99999,6,518.2523639740069
38-99999,7,529.9338214053912
38-99999,8,1257.3021562702609
38-99999,9,27749.855677427946
38-99999,10,156.7794564170329
38-99999,11,4.303696477372994
38-99999,12,10.64181662065428
38-99999,13,71.40993986364799
38-99999,14,208705.18025069908
38-99999,15,17.005849846369834
38-99999,16,315.187390900717
38-99999,17,451.6854075027919
38-99999,18,482.91541379801333
38-99999,19,191.70523067525662
38-99999,20,384.44216531705115
38-99999,21,155371.12030212954
38-99999,22,725.9755819796372
38-99999,23,6822.294673066294
38-99999,24,4323.148846587372
38-99999,25,9.973701128311706
38-99999,26,2149.4399082657624
38-99999,27,2976.335389835562
38-99999,28,1532.5830771404405
38-99999,29,18783.80696566976
38-99999,30,8956.024801411737
38-99999,31,116.95708253090076
38-99999,32,1579.5042116109096
38-99999,33,8838.90836851184
38-99999,34,7219.039529044818
38-99999,35,22516.334584218497
38-99999,36,13181.300581797072
38-99999,37,70442.58918260978
38-99999,38,68090.49472073247
38-99999,39,5244.806448189359
38-99999,40,3973.022149815428
38-99999,41,99.79424914089356
38-99999,43,2581.3259325550343
39-178,1,1556.5098034465677
39-178,2,111.96180648526904
39-178,3,375.4329164774503
39-178,4,365.41117599014024
39-178,5,4499.141964017722
39-178,6,2527.5915429417664
39-178,7,1045.6135974926362
39-178,8,1141.0560968404993
39-178,9,3558.582673441397
39-178,10,25.632375407048812
39-178,11,26.617974853295724
39-178,12,11.525023143093433
39-178,13,511.96447618070727
39-178,14,137967.11165485228
39-178,17,509.40916422696523
39-178,18,1707.7653901361305
39-178,19,432.7381505632326
39-178,20,1021.6489035440796
39-178,21,82989.72010964471
39-178,22,466.01394150092995
39-178,23,2588.0227760626663
39-178,24,3178.716950381155
39-178,25,14.135149902208894
39-178,26,1079.9360462453676
39-178,27,1255.2095199897194
39-178,28,1934.0183779583608
39-178,29,10147.440021280161
39-178,30,13468.462376447786
39-178,31,155.8978137585592
39-178,32,951.140172676747
39-178,33,5292.643627986139
39-178,34,39302.15129028712
39-178,35,14806.074780769677
39-178,36,7370.036736125656
39-178,37,10258.296742755341
39-178,38,94214.21742848524
39-178,39,5895.082818690095
39-178,40,7820.010348864955
39-178,41,130.34993890037848
39-178,43,3590.42033717155
39-184,1,1442.0619141413902
39-184,2,122.94937792420221
39-184,3,683.096424828951
39-184,4,318.824592715738
39-184,5,4937.838530599293
39-184,6,2614.455269095531
39-184,7,1546.0498381143432
39-184,8,1799.087146841041
39-184,9,183837.18258678948
39-184,10,1952.6601793999698
39-184,11,21.97167150514315
39-184,12,11.946990097750978
39-184,13,85.7636087001521
39-184,14,2335.7809299646096
39-184,15,34.54579867289399
39-184,16,315.18739418514775
39-184,17,522.8196225664723
39-184,18,489.19658906357404
39-184,19,205.81961151914047
39-184,20,1097.767057713502
39-184,21,18204.538246871394
39-184,22,493.04282440613497
39-184,23,4313.683668751674
39-184,24,4022.300248601715
39-184,25,14.474308358101915
39-184,26,873.9799216841657
39-184,27,1584.1190664704961
39-184,28,1703.8418835875266
39-184,29,4493.617537951635
39-184,30,14079.026619420845
39-184,31,240.3049952111051
39-184,32,1233.8311130730508
39-184,33,5313.143646211886
39-184,34,8590.21691342101
39-184,35,22330.379073591565
39-184,36,7281.757775018662
39-184,37,29207.775405630153
39-184,38,17566.34110189537
39-184,39,6677.346126632437
39-184,40,7635.902310758058
39-184,41,185.9660218441075
39-184,43,3426.0587632778215
39-198,1,1313.5490308534386
39-198,2,122.48660904552014
39-198,3,308.7191985074967
39-198,4,213.20306134897857
39-198,5,6105.306624719921
39-198,6,3902.325597998682
39-198,7,895.2323869324777
39-198,8,1389.960584642557
39-198,9,80536.26641859408
39-198,10,576.7687398527908
39-198,11,11.575809452446462
39-198,12,11.722827554645107
39-198,13,11.788524586350825
39-198,15,50.880359973806435
39-198,16,315.187392181179
39-198,17,498.6089000612344
39-198,18,519.9052462929293
39-198,19,283.7990139128846
39-198,20,15053.83027127489
39-198,21,104831.0334655332
39-198,22,702.1505963294719
39-198,23,4510.886132748513
39-198,24,2850.888776219836
39-198,25,12.752875410105599
39-198,26,752.1749491552752
39-198,27,1260.2262119823224
39-198,28,1933.4734407537642
39-198,29,9257.857376456366
39-198,30,15645.358815349387
39-198,31,384.6628169555017
39-198,32,1133.3579764082583
39-198,33,2459.4485572356916
39-198,34,6433.629844948943
39-198,35,26252.68900569556
39-198,36,6536.630793699634
39-198,37,1478.7319725701072
39-198,38,29963.01175255619
39-198,39,6394.419914773687
39-198,40,6280.777282493562
39-198,41,140.101732394718
39-198,43,3504.6426947717155
39-212,1,1544.0994092853068
39-212,2,114.62915545557077
39-212,3,185.66100825120157
39-212,4,363.01793402820294
39-212,5,4305.875175216028
39-212,6,1696.8510169669748
39-212,7,623.9136734071925
39-212,8,1930.4296430171053
39-212,9,100536.90211224048
39-212,10,762.9822838762877
39-212,11,62.23210103601871
39-212,12,9.575161242290879
39-212,13,866.4441557284487
39-212,14,146689.84202792065
39-212,17,541.6008402075473
39-212,18,585.7398519514023
39-212,19,283.6159020349186
39-212,20,581.3718473959786
39-212,21,171349.3698552218
39-212,22,921.6569666426592
39-212,23,2874.9715750028054
39-212,24,3069.8416697998396
39-212,25,140.3983525106168
39-212,26,517.7912751920768
39-212,27,244.96543797379502
39-212,28,2649.036640196529
39-212,29,18771.24633871579
39-212,30,21925.1162898479
39-212,31,319.4767241744653
39-212,32,1434.343042598489
39-212,33,1867.4176066236223
39-212,34,10036.738557882809
39-212,35,29043.259330384986
39-212,36,4270.560857562863
39-212,37,169574.07581751863
39-212,38,60141.084667509334
39-212,39,7152.386602081227
39-212,40,9999.058791734991
39-212,41,107.7703444534746
39-212,43,3019.9676194163753
39-99999,1,1483.822069295838
39-99999,2,129.19677594400207
39-99999,3,362.5618710195523
39-99999,4,277.47388984520177
39-99999,5,3406.9182903602236
39-99999,6,2125.749232539504
39-99999,7,1173.28467131405
39-99999,8,1526.2864607405238
39-99999,9,147122.9530245298
39-99999,10,848.0611445177634
39-99999,11,4.624886544564147
39-99999,12,12.467266798199368
39-99999,13,18.458599517052104
39-99999,14,3804.297298705685
39-99999,15,39.20682019544124
39-99999,16,315.1873917216038
39-99999,17,475.92713710139265
39-99999,18,430.32105249378344
39-99999,19,188.52115131547671
39-99999,20,639.1110234342701
39-99999,21,5811.114527828552
39-99999,22,315.29047997970895
39-99999,23,1380.8555609499367
39-99999,24,2555.909222078532
39-99999,25,17.928468127983386
39-99999,26,897.242811506161
39-99999,27,1168.574285413048
39-99999,28,2343.164931119146
39-99999,29,4424.424379025082
39-99999,30,14217.806545548605
39-99999,31,626.7834537218442
39-99999,32,1267.7132436413697
39-99999,33,1840.1933007282807
39-99999,34,5044.74270429412
39-99999,35,9182.17489285429
39-99999,36,6154.182319294067
39-99999,37,262252.60840519133
39-99999,38,31090.042278095567
39-99999,39,3431.0311492527094
39-99999,40,3095.370863199877
39-99999,41,164.68574186223984
39-99999,43,2298.128510791975
40-416,1,2358.7423882320923
40-416,2,128.42524380031443
40-416,3,190.07608450131326
40-416,4,1236.2011689372728
40-416,5,3889.657258886273
40-416,6,619.6051583860909
40-416,7,886.5674985376876
40-416,8,1938.6547015248916
40-416,9,22869.92912348185
40-416,10,431.5845022534775
40-416,11,37.64206366752718
40-416,12,4.342239631271576
40-416,13,47.965483875346415
40-416,14,175718.30985915492
40-416,16,315.18738389915774
40-416,17,582.7952152223766
40-416,18,461.5552416031538
40-416,19,316.63657882227557
40-416,20,2567.289155690854
40-416,21,404698.9779607725
40-416,22,605.8444246553552
40-416,23,4113.8979270453765
40-416,24,4896.275107576741
40-416,25,940.3273341993881
40-416,26,1072.4148818848928
40-416,27,3217.394659720047
40-416,28,1542.8272161224706
40-416,29,6784.069231578095
40-416,30,19476.354352540075
40-416,31,177.42667544248542
40-416,32,2691.6685087506894
40-416,33,4865.796097881657
40-416,34,5340.744950551699
40-416,35,14597.810496294318
40-416,36,2528.3801077553076
40-416,37,16881.2673865727
40-416,38,32255.66153441171
40-416,39,5039.738541164465
40-416,40,14599.924381526524
40-416,41,57.356711014544686
40-416,43,2323.1965876343083
40-538,1,3530.9394820452667
40-538,2,165.77740513294984
40-538,3,330.3270086336615
40-538,4,136.14250861557258
40-538,5,5344.4915092479805
40-538,6,2453.226655377799
40-538,7,1001.3712718016636
40-538,8,2519.012207475431
40-538,9,145396.19928455586
40-538,10,152.86567619956213
40-538,11,6.2722212396099035
40-538,12,5.81576339996074
40-538,13,45.113017028905965
40-538,14,1669.024045261669
40-538,15,54.32115415402351
40-538,16,315.187385251554
40-538,17,587.770652398426
40-538,18,474.0763581504657
40-538,19,314.3628045922739
40-538,20,276.27492080338806
40-538,21,15035.556189977715
40-538,22,327.87538322770547
40-538,23,1579.2623495747146
40-538,24,4372.318563780994
40-538,25,12.886337549953222
40-538,26,815.1301140267204
40-538,27,3489.013736468517
40-538,28,2572.8744997854933
40-538,29,6494.6359898709
40-538,30,12526.494081433953
40-538,31,419.7385894466524
40-538,32,1666.672353148487
40-538,33,2092.1332280444203
40-538,34,8896.888253102967
40-538,35,4759.743455616122
40-538,36,7331.513740197857
40-538,37,115033.01165268391
40-538,38,182238.22569309062
40-538,39,6636.646325586877
40-538,40,5096.427840707483
40-538,41,126.76830249911758
40-538,43,2105.522861584287
40-99999,1,2097.0355525197733
40-99999,2,142.8529742829937
40-99999,3,323.7810145156821
40-99999,4,285.46667858486535
40-99999,5,2331.203068395073
40-99999,6,383.0973023456824
40-99999,7,1337.5483308186253
40-99999,8,1565.4630916107299
40-99999,9,59683.40155013388
40-99999,10,124.32018043011261
40-99999,11,71.38847378293488
40-99999,12,9.38103739711398
40-99999,13,54.43912108648428
40-99999,15,49.14241456262718
40-99999,16,315.1873896622419
40-99999,17,519.0012815054391
40-99999,18,534.086706184984
40-99999,19,210.35389742351424
40-99999,20,514.3405848123141
40-99999,21,28717.173395271933
40-99999,22,227.33744739868908
40-99999,23,3160.04469642787
40-99999,24,3284.399941301844
40-99999,25,15.156581705119256
40-99999,26,358.00145773598456
40-99999,27,589.6912134779512
40-99999,28,5156.240825649832
40-99999,29,3632.0600233295195
40-99999,30,14372.375440980511
40-99999,31,130.4775072754511
40-99999,32,1522.727940398285
40-99999,33,3343.9709049663893
40-99999,34,8629.747552801759
40-99999,35,24385.02696131396
40-99999,36,4610.943010918031
40-99999,37,44847.35914119329
40-99999,38,204684.83892303472
40-99999,39,4781.953171120214
40-99999,40,1114.5318007444553
40-99999,41,39.65614663158523
40-99999,43,2887.853236510775
41-440,1,3101.6210412268806
41-440,2,198.11255303115757
41-440,3,825.1178652101261
41-440,4,537.9520372363793
41-440,5,4848.534036946179
41-440,6,1853.8571327525156
41-440,7,1412.448603550447
41-440,8,1753.0091137512993
41-440,9,104001.2048977465
41-440,10,2736.0173892016765
41-440,11,10.090375053988407
41-440,12,9.457583119675622
41-440,13,302.4937778202863
41-440,14,182172.57213501996
41-440,17,579.3936272076859
41-440,18,480.10545472683395
41-440,19,293.92008158471805
41-440,20,1079.7581082032802
41-440,21,104949.55301462833
41-440,22,593.164867558615
41-440,23,2564.6072883261913
