orig_FAFID,dest_FAFID,Distance,Travel_time,Alternative
241,61,2979.693376,174.4957059,Rail/IMX
172,61,2092.884556,134.3320777,Rail/IMX
49,61,722.9336408,78.45371794,Rail/IMX
89,61,2499.891103,142.7536744,Rail/IMX
319,61,2736.135161,159.1796961,Rail/IMX
201,61,1791.085372,120.6325694,Rail/IMX
512,61,3043.146094,177.6303294,Rail/IMX
361,61,3043.263852,177.5272275,Rail/IMX
488,61,1525.969473,108.4736649,Rail/IMX
559,61,2381.569198,147.7029463,Rail/IMX
484,61,1597.997397,111.7887978,Rail/IMX
50,61,2190.45443,145.6902433,Rail/IMX
393,61,2513.979539,153.4145315,Rail/IMX
487,61,1666.924064,114.9266008,Rail/IMX
222,61,1976.246544,134.0615212,Rail/IMX
421,61,3050.215757,177.9166323,Rail/IMX
491,61,906.3534307,80.40439021,Rail/IMX
401,61,1777.54963,125.005186,Rail/IMX
229,61,2559.412367,149.8040237,Rail/IMX
341,61,3117.584507,180.93853,Rail/IMX
62,61,692.2706225,71.08876256,Rail/IMX
339,61,3403.728784,198.520686,Rail/IMX
179,61,2148.002133,136.782513,Rail/IMX
242,61,3088.818745,179.9410863,Rail/IMX
65,61,727.7006225,79.25014718,Rail/IMX
394,61,2467.795692,151.5127203,Rail/IMX
209,61,2157.535372,136.950377,Rail/IMX
160,61,2140.420305,129.1910838,Rail/IMX
391,61,2413.625692,148.8042203,Rail/IMX
399,61,2497.057816,152.7341804,Rail/IMX
202,61,2037.505372,135.1037617,Rail/IMX
380,61,2813.166478,160.46477,Rail/IMX
182,61,2315.365892,144.3867294,Rail/IMX
371,61,2662.63341,160.1937529,Rail/IMX
489,61,1747.95963,124.5499552,Rail/IMX
551,61,2334.173047,145.6692819,Rail/IMX
483,61,1926.698819,127.1943169,Rail/IMX
292,61,2088.619718,134.1288124,Rail/IMX
63,61,370.69,61.70292308,Rail/IMX
392,61,2570.049523,155.9648489,Rail/IMX
259,61,3250.906193,187.445243,Rail/IMX
171,61,2243.784017,141.2376441,Rail/IMX
219,61,2411.190824,149.0032817,Rail/IMX
481,61,1609.179473,112.6341649,Rail/IMX
249,61,3068.618745,178.9310863,Rail/IMX
321,61,553.0670739,64.70151035,Rail/IMX
482,61,1848.176544,123.5022135,Rail/IMX
451,62,3033.102837,170.5041981,Rail/IMX
179,62,2318.205956,138.0484071,Rail/IMX
101,62,3192.516208,178.0512367,Rail/IMX
91,62,3355.391296,185.7665135,Rail/IMX
331,62,3395.873886,187.5599948,Rail/IMX
372,62,3122.109243,174.7351929,Rail/IMX
271,62,2184.824604,132.0191638,Rail/IMX
269,62,2957.777782,167.9209691,Rail/IMX
361,62,3138.378954,175.3799979,Rail/IMX
69,62,221.13,43.0565,Rail/IMX
423,62,3140.394041,175.5182291,Rail/IMX
92,62,3356.521296,185.8230135,Rail/IMX
211,62,2784.234122,164.2234671,Rail/IMX
421,62,3146.284041,175.8127291,Rail/IMX
209,62,2376.223593,140.4201074,Rail/IMX
64,62,263.5543357,44.78206071,Rail/IMX
183,62,2661.230814,154.1746734,Rail/IMX
181,62,2365.327128,140.3015058,Rail/IMX
339,62,3498.843886,196.3734564,Rail/IMX
212,62,2524.685777,147.4094466,Rail/IMX
122,62,3314.940251,183.5405114,Rail/IMX
129,62,3194.302148,178.1782795,Rail/IMX
12,62,2640.792304,157.3305173,Rail/IMX
299,62,2376.586394,141.2585634,Rail/IMX
379,62,3189.299243,178.0946929,Rail/IMX
342,62,3177.866208,177.3187367,Rail/IMX
362,62,2820.137176,160.801508,Rail/IMX
291,62,1983.909532,122.8090242,Rail/IMX
159,62,,,Rail/IMX
99,62,3376.491296,192.9652827,Rail/IMX
411,62,852.915051,71.52212998,Rail/IMX
409,62,2126.9553,134.1093038,Rail/IMX
42,62,1004.652543,78.4327065,Rail/IMX
280,62,2361.278037,140.1214108,Rail/IMX
222,62,2316.156056,143.0413102,Rail/IMX
123,62,3161.192095,176.6271861,Rail/IMX
189,62,2524.77802,147.7221373,Rail/IMX
124,62,3128.752148,174.9007795,Rail/IMX
262,62,2558.132737,153.2298657,Rail/IMX
319,62,2696.461012,150.9056824,Rail/IMX
512,62,3295.048216,182.6097825,Rail/IMX
429,62,3157.237375,183.2962863,Rail/IMX
511,62,3558.38653,196.2608842,Rail/IMX
121,62,2953.976796,166.9422383,Rail/IMX
459,62,3155.947627,176.6464376,Rail/IMX
373,62,3205.629243,178.9111929,Rail/IMX
483,62,2266.60833,136.1741059,Rail/IMX
393,62,2648.59778,153.0628991,Rail/IMX
499,62,1152.379044,89.04750897,Rail/IMX
202,62,2256.193593,138.573492,Rail/IMX
321,62,794.7075302,69.2145241,Rail/IMX
182,62,2469.470032,144.9208196,Rail/IMX
441,62,3314.115572,183.4721614,Rail/IMX
11,62,2573.070582,149.6432537,Rail/IMX
479,62,2636.96808,152.7911855,Rail/IMX
532,62,857.2109724,71.6805442,Rail/IMX
484,62,1937.183066,120.7356848,Rail/IMX
311,62,1888.611012,118.6056824,Rail/IMX
300,62,1567.802045,100.7884636,Rail/IMX
65,62,288.71,52.82538462,Rail/IMX
452,62,3214.796387,183.4219127,Rail/IMX
329,62,562.5127416,63.17118056,Rail/IMX
221,62,2757.43534,158.8199071,Rail/IMX
392,62,2666.418982,153.8746355,Rail/IMX
89,62,2577.475481,139.8095936,Rail/IMX
481,62,1949.088985,121.6139539,Rail/IMX
399,62,2618.975258,151.805239,Rail/IMX
485,62,1332.072839,93.42408359,Rail/IMX
62,62,0,44.664,Rail/IMX
190,62,2014.35388,131.2132253,Rail/IMX
473,62,3464.156189,187.7783339,Rail/IMX
559,62,2337.557324,139.2317632,Rail/IMX
111,62,3157.807029,176.4831831,Rail/IMX
20,62,,,Rail/IMX
551,62,2412.921094,142.7780952,Rail/IMX
109,62,3321.187029,188.1724524,Rail/IMX
369,62,2996.938624,168.9323129,Rail/IMX
540,62,3112.250055,175.8319046,Rail/IMX
401,62,2116.7353,133.9520731,Rail/IMX
292,62,2264.166394,135.6375634,Rail/IMX
81,62,1458.635481,98.99856732,Rail/IMX
419,62,1104.996967,86.04761037,Rail/IMX
380,62,2769.154604,151.9935869,Rail/IMX
488,62,1865.878985,117.4534539,Rail/IMX
371,62,3001.819079,169.14064,Rail/IMX
279,62,2469.903488,151.8469557,Rail/IMX
500,62,3352.738954,189.5296518,Rail/IMX
487,62,2006.833576,123.9063898,Rail/IMX
151,62,,,Rail/IMX
422,62,2782.100055,159.0773661,Rail/IMX
513,62,3625.296765,191.0291187,Rail/IMX
491,62,924.6090435,74.76354743,Rail/IMX
219,62,2586.737501,150.5120328,Rail/IMX
341,62,3213.652791,178.8346269,Rail/IMX
489,62,2087.1453,133.4968423,Rail/IMX
132,62,2948.336506,166.7087048,Rail/IMX
251,62,3310.754079,183.3040868,Rail/IMX
131,62,2737.856011,157.0830005,Rail/IMX
249,62,3164.687029,176.8271831,Rail/IMX
531,62,991.1094548,77.65161158,Rail/IMX
350,62,1732.93848,108.1500288,Rail/IMX
519,62,4885.379243,240.8246929,Rail/IMX
19,62,2638.990906,152.9910412,Rail/IMX
482,62,2188.086056,132.4820025,Rail/IMX
402,62,2269.533593,138.7787228,Rail/IMX
363,62,3267.88406,181.4975482,Rail/IMX
160,62,1704.022045,102.8841559,Rail/IMX
201,62,2009.773593,124.1022997,Rail/IMX
391,62,2570.731195,149.4747361,Rail/IMX
560,62,2228.622448,130.6460347,Rail/IMX
229,62,2898.598037,158.7509108,Rail/IMX
223,62,2462.582304,144.8017865,Rail/IMX
61,62,692.2706225,71.08876256,Rail/IMX
50,62,2527.289838,154.5303003,Rail/IMX
242,62,3184.887029,177.8371831,Rail/IMX
172,62,2268.431232,135.8408287,Rail/IMX
261,62,2626.142343,152.142652,Rail/IMX
49,62,1007.01751,84.89597774,Rail/IMX
63,62,733.4806225,71.72276256,Rail/IMX
486,62,2097.460178,128.011599,Rail/IMX
539,62,1468.119455,96.7956885,Rail/IMX
230,62,3728.723886,199.9100717,Rail/IMX
471,62,2462.75912,144.7824145,Rail/IMX
139,62,2916.190552,171.0778782,Rail/IMX
41,62,919.4975103,74.79747774,Rail/IMX
460,62,2280.511012,135.2329901,Rail/IMX
394,62,2624.901195,152.1832361,Rail/IMX
259,62,3346.021296,185.2980135,Rail/IMX
472,62,2580.76808,149.9811855,Rail/IMX
241,62,3075.76166,172.3918027,Rail/IMX
171,62,2343.504361,139.2997437,Rail/IMX
364,62,3363.463104,181.0908544,Rail/IMX
451,63,2735.127168,162.191311,Rail/IMX
202,63,2078.715372,135.7377617,Rail/IMX
12,63,2342.816635,149.0176303,Rail/IMX
411,63,1330.523311,98.46305789,Rail/IMX
423,63,3085.535757,178.2561323,Rail/IMX
91,63,3301.486193,188.547743,Rail/IMX
429,63,3102.379091,186.0341895,Rail/IMX
452,63,2916.820718,175.1090256,Rail/IMX
500,63,3298.833852,192.3108814,Rail/IMX
342,63,3123.007924,180.0566399,Rail/IMX
473,63,3166.18052,179.4654469,Rail/IMX
409,63,1828.97963,125.7964167,Rail/IMX
513,63,3570.438481,193.7670219,Rail/IMX
159,63,,,Rail/IMX
499,63,1175.333431,95.32235175,Rail/IMX
209,63,2198.745372,137.584377,Rail/IMX
92,63,3302.616193,188.604243,Rail/IMX
99,63,3322.586193,195.7465123,Rail/IMX
511,63,3347.122594,191.8894396,Rail/IMX
201,63,1832.295372,121.2665694,Rail/IMX
69,63,701.3306225,70.11526256,Rail/IMX
531,63,1468.717715,104.5925395,Rail/IMX
350,63,1532.508024,104.2710151,Rail/IMX
371,63,2703.84341,160.8277529,Rail/IMX
19,63,2341.015236,144.6781541,Rail/IMX
123,63,2863.216425,168.314299,Rail/IMX
321,63,594.2770739,65.33551035,Rail/IMX
519,63,4587.403574,232.5118058,Rail/IMX
441,63,3260.210469,186.253391,Rail/IMX
419,63,1582.605227,112.9885383,Rail/IMX
62,63,733.4806225,71.72276256,Rail/IMX
190,63,2095.25105,140.1218309,Rail/IMX
311,63,1969.495161,127.5136961,Rail/IMX
212,63,2390.349101,146.5346955,Rail/IMX
459,63,2857.971957,168.3335505,Rail/IMX
20,63,,,Rail/IMX
111,63,3102.948745,179.2210863,Rail/IMX
299,63,2242.249718,140.3838124,Rail/IMX
151,63,,,Rail/IMX
372,63,2824.133574,166.4223058,Rail/IMX
11,63,2275.094913,141.3303667,Rail/IMX
481,63,1650.389473,113.2681649,Rail/IMX
399,63,2538.267816,153.3681804,Rail/IMX
512,63,3084.356094,178.2643294,Rail/IMX
532,63,1334.819233,98.62147213,Rail/IMX
361,63,3084.473852,178.1612275,Rail/IMX
61,63,370.69,61.70292308,Rail/IMX
41,63,676.6236408,68.98921794,Rail/IMX
300,63,2045.410305,127.7293915,Rail/IMX
484,63,1639.207397,112.4227978,Rail/IMX
65,63,768.9106225,79.88414718,Rail/IMX
329,63,1040.121002,90.11210847,Rail/IMX
402,63,2092.055372,135.9429924,Rail/IMX
472,63,2334.803394,144.032434,Rail/IMX
139,63,2618.214883,162.7649912,Rail/IMX
319,63,2777.345161,159.8136961,Rail/IMX
489,63,1789.16963,125.1839552,Rail/IMX
391,63,2454.835692,149.4382203,Rail/IMX
42,63,705.9530315,70.08691752,Rail/IMX
181,63,2313.712952,143.1868684,Rail/IMX
223,63,2164.606635,136.4888995,Rail/IMX
559,63,2422.779198,148.3369463,Rail/IMX
211,63,2660.729849,163.841098,Rail/IMX
551,63,2375.383047,146.3032819,Rail/IMX
124,63,2830.776478,166.5878924,Rail/IMX
242,63,3130.028745,180.5750863,Rail/IMX
183,63,2609.780556,157.0674868,Rail/IMX
64,63,731.7108628,71.29336439,Rail/IMX
539,63,1945.727715,123.7366164,Rail/IMX
49,63,764.1436408,79.08771794,Rail/IMX
182,63,2356.575892,145.0207294,Rail/IMX
81,63,1422.261103,102.576648,Rail/IMX
262,63,2512.522155,156.3881189,Rail/IMX
488,63,1567.179473,109.1076649,Rail/IMX
249,63,3109.828745,179.5650863,Rail/IMX
129,63,2896.326478,169.8653924,Rail/IMX
487,63,1708.134064,115.5606008,Rail/IMX
172,63,2134.094556,134.9660777,Rail/IMX
189,63,2404.876036,147.5035086,Rail/IMX
540,63,3057.391771,178.5698078,Rail/IMX
422,63,2727.241771,161.8152693,Rail/IMX
221,63,2459.459671,150.50702,Rail/IMX
421,63,3091.425757,178.5506323,Rail/IMX
219,63,2452.400824,149.6372817,Rail/IMX
229,63,2600.622367,150.4380237,Rail/IMX
251,63,3256.848976,186.0853164,Rail/IMX
291,63,1850.161562,121.9610325,Rail/IMX
380,63,2854.376478,161.09877,Rail/IMX
179,63,2189.212133,137.416513,Rail/IMX
121,63,2656.001127,158.6293512,Rail/IMX
394,63,2509.005692,152.1467203,Rail/IMX
279,63,2555.125362,160.9521388,Rail/IMX
393,63,2555.189539,154.0485315,Rail/IMX
491,63,947.5634307,81.03839021,Rail/IMX
171,63,2284.994017,141.8716441,Rail/IMX
230,63,3674.818784,202.6913014,Rail/IMX
269,63,2907.873154,170.8840385,Rail/IMX
471,63,2164.783451,136.4695275,Rail/IMX
362,63,2764.977717,163.5257214,Rail/IMX
479,63,2391.003394,146.842434,Rail/IMX
485,63,1033.373328,85.07829461,Rail/IMX
339,63,3444.938784,199.154686,Rail/IMX
280,63,2063.302367,131.8085237,Rail/IMX
331,63,3341.968784,190.3412244,Rail/IMX
50,63,2231.66443,146.3242433,Rail/IMX
369,63,2943.033521,171.7135424,Rail/IMX
373,63,2907.653574,170.5983058,Rail/IMX
482,63,1889.386544,124.1362135,Rail/IMX
401,63,1818.75963,125.639186,Rail/IMX
63,63,0,62.33692308,Rail/IMX
292,63,2129.829718,134.7628124,Rail/IMX
486,63,1798.760667,119.66581,Rail/IMX
132,63,2650.360836,158.3958177,Rail/IMX
341,63,3158.794507,181.57253,Rail/IMX
131,63,2439.880342,148.7701134,Rail/IMX
122,63,3016.964582,175.2276244,Rail/IMX
379,63,2891.323574,169.7818058,Rail/IMX
109,63,3266.328745,190.9103555,Rail/IMX
483,63,1967.908819,127.8283169,Rail/IMX
261,63,2576.237715,155.1057213,Rail/IMX
89,63,2541.101103,143.3876744,Rail/IMX
259,63,3292.116193,188.079243,Rail/IMX
363,63,3213.025776,184.2354514,Rail/IMX
101,63,3137.657924,180.7891399,Rail/IMX
560,63,2186.7792,133.9755304,Rail/IMX
392,63,2611.259523,156.5988489,Rail/IMX
271,63,2270.046478,141.1243469,Rail/IMX
460,63,2361.395161,144.1410038,Rail/IMX
160,63,2181.630305,129.8250838,Rail/IMX
364,63,3308.303645,183.8150678,Rail/IMX
241,63,3020.903376,175.1297059,Rail/IMX
222,63,2017.456544,134.6955212,Rail/IMX
209,64,2337.223102,138.2984032,Rail/IMX
64,64,0,36.987,Rail/IMX
179,64,2279.205464,135.9267029,Rail/IMX
69,64,231.4043357,43.17456071,Rail/IMX
183,64,2622.230322,152.0529692,Rail/IMX
513,64,3586.296273,188.9074145,Rail/IMX
211,64,2745.233631,162.1017629,Rail/IMX
91,64,3316.390804,183.6448093,Rail/IMX
190,64,1975.353388,129.0915211,Rail/IMX
532,64,801.7594306,68.81106503,Rail/IMX
511,64,3519.386038,194.13918,Rail/IMX
291,64,1944.90904,120.68732,Rail/IMX
300,64,1512.350503,97.91898441,Rail/IMX
500,64,3313.738463,187.4079476,Rail/IMX
62,64,263.5543357,44.78206071,Rail/IMX
41,64,917.7277505,74.36807957,Rail/IMX
402,64,2230.533102,136.6570186,Rail/IMX
20,64,,,Rail/IMX
189,64,2485.777528,145.6004331,Rail/IMX
512,64,3256.047724,180.4880784,Rail/IMX
99,64,3337.490804,190.8435785,Rail/IMX
399,64,2579.974766,149.6835348,Rail/IMX
292,64,2225.165903,133.5158592,Rail/IMX
361,64,3099.378463,173.2582938,Rail/IMX
423,64,3101.393549,173.396525,Rail/IMX
331,64,3356.873395,185.4382907,Rail/IMX
311,64,1849.610521,116.4839782,Rail/IMX
50,64,2525.520079,154.1009022,Rail/IMX
393,64,2609.597288,150.9411949,Rail/IMX
472,64,2541.767589,147.8594813,Rail/IMX
519,64,4869.265504,239.7432956,Rail/IMX
489,64,2085.37554,133.0674441,Rail/IMX
401,64,2114.96554,133.5226749,Rail/IMX
319,64,2657.460521,148.7839782,Rail/IMX
81,64,1419.634989,96.87686314,Rail/IMX
181,64,2326.326636,138.1798016,Rail/IMX
122,64,3313.170491,183.1111132,Rail/IMX
280,64,2359.508277,139.6920126,Rail/IMX
484,64,1935.413306,120.3062866,Rail/IMX
499,64,1113.378552,86.9258048,Rail/IMX
409,64,2125.18554,133.6799057,Rail/IMX
299,64,2337.585903,139.1368592,Rail/IMX
487,64,2005.063816,123.4769916,Rail/IMX
151,64,,,Rail/IMX
123,64,3159.422335,176.197788,Rail/IMX
539,64,1412.667913,93.92620933,Rail/IMX
471,64,2460.98936,144.3530164,Rail/IMX
132,64,2946.566746,166.2793066,Rail/IMX
429,64,3118.236883,181.1745821,Rail/IMX
42,64,1002.882783,78.00330833,Rail/IMX
339,64,3459.843395,194.2517522,Rail/IMX
531,64,935.6579129,74.7821324,Rail/IMX
61,64,690.5008628,70.65936439,Rail/IMX
279,64,2430.902997,149.7252516,Rail/IMX
65,64,298.9843357,52.94344533,Rail/IMX
329,64,523.5122498,61.04947639,Rail/IMX
540,64,3073.249563,173.7102004,Rail/IMX
19,64,2637.221146,152.561643,Rail/IMX
269,64,2918.77729,165.7992649,Rail/IMX
63,64,731.7108628,71.29336439,Rail/IMX
182,64,2430.469541,142.7991155,Rail/IMX
391,64,2531.730703,147.353032,Rail/IMX
488,64,1864.109225,117.0240557,Rail/IMX
131,64,2736.086251,156.6536023,Rail/IMX
223,64,2460.812545,144.3723884,Rail/IMX
92,64,3317.520804,183.7013093,Rail/IMX
411,64,797.4635092,68.6526508,Rail/IMX
369,64,2957.938132,166.8106087,Rail/IMX
483,64,2264.838571,135.7447078,Rail/IMX
271,64,2145.824112,129.8974596,Rail/IMX
172,64,2229.430741,133.7191246,Rail/IMX
321,64,792.9377704,68.78512593,Rail/IMX
421,64,3107.283549,173.691025,Rail/IMX
101,64,3153.515716,175.9295325,Rail/IMX
201,64,1970.773102,121.9805955,Rail/IMX
259,64,3307.020804,183.1763093,Rail/IMX
485,64,1330.303079,92.99468541,Rail/IMX
371,64,3000.049319,168.7112418,Rail/IMX
560,64,2189.621956,128.5243305,Rail/IMX
473,64,3462.386429,187.3489358,Rail/IMX
394,64,2585.900703,150.061532,Rail/IMX
159,64,,,Rail/IMX
379,64,3173.185504,177.0132956,Rail/IMX
342,64,3138.865716,175.1970325,Rail/IMX
451,64,3031.333077,170.0747999,Rail/IMX
230,64,3689.723395,197.7883676,Rail/IMX
363,64,3228.883569,179.375844,Rail/IMX
160,64,1648.570503,100.0146767,Rail/IMX
441,64,3275.11508,181.3504572,Rail/IMX
262,64,2519.132245,151.1081615,Rail/IMX
419,64,1049.545425,83.1781312,Rail/IMX
251,64,3271.753587,181.1823826,Rail/IMX
479,64,2597.967589,150.6694813,Rail/IMX
261,64,2587.141851,150.0209478,Rail/IMX
350,64,1731.16872,107.7206306,Rail/IMX
559,64,2298.556832,137.110059,Rail/IMX
241,64,3036.761168,170.2700985,Rail/IMX
111,64,3118.806537,174.361479,Rail/IMX
392,64,2627.41849,151.7529314,Rail/IMX
139,64,2914.420792,170.6484801,Rail/IMX
49,64,1005.247751,84.46657957,Rail/IMX
12,64,2639.022545,156.9011192,Rail/IMX
481,64,1947.319225,121.1845557,Rail/IMX
460,64,2241.510521,133.1112859,Rail/IMX
212,64,2485.685285,145.2877424,Rail/IMX
219,64,2547.737009,148.3903286,Rail/IMX
11,64,2571.300823,149.2138556,Rail/IMX
459,64,3154.177867,176.2170394,Rail/IMX
202,64,2217.193102,136.4517879,Rail/IMX
491,64,885.6085518,72.64184326,Rail/IMX
364,64,3324.462613,178.9691502,Rail/IMX
422,64,2743.099563,156.955662,Rail/IMX
362,64,2781.136684,158.6798038,Rail/IMX
89,64,2538.474989,137.6878895,Rail/IMX
486,64,2095.690418,127.5822008,Rail/IMX
551,64,2373.920603,140.656391,Rail/IMX
249,64,3125.686537,174.705479,Rail/IMX
380,64,2730.154112,149.8718827,Rail/IMX
242,64,3145.886537,175.715479,Rail/IMX
222,64,2314.386296,142.6119121,Rail/IMX
124,64,3126.982388,174.4713813,Rail/IMX
109,64,3282.186537,186.0507482,Rail/IMX
372,64,3105.995504,173.6537956,Rail/IMX
171,64,2304.503869,137.1780395,Rail/IMX
121,64,2952.207037,166.5128401,Rail/IMX
221,64,2755.665581,158.3905089,Rail/IMX
229,64,2896.828277,158.3215126,Rail/IMX
341,64,3174.652299,176.7129227,Rail/IMX
373,64,3189.515504,177.8297956,Rail/IMX
129,64,3192.532388,177.7488813,Rail/IMX
482,64,2186.316296,132.0526044,Rail/IMX
452,64,3213.026627,182.9925145,Rail/IMX
513,65,3660.726765,199.1905033,Rail/IMX
91,65,3390.821296,193.9278981,Rail/IMX
331,65,3431.303886,195.7213794,Rail/IMX
190,65,2049.78388,139.3746099,Rail/IMX
201,65,2045.203593,132.2636843,Rail/IMX
64,65,298.9843357,52.94344533,Rail/IMX
519,65,4920.809243,248.9860775,Rail/IMX
92,65,3391.951296,193.9843981,Rail/IMX
41,65,954.9275103,82.95886236,Rail/IMX
12,65,2676.222304,165.4919019,Rail/IMX
181,65,2400.757128,148.4628904,Rail/IMX
179,65,2353.635956,146.2097917,Rail/IMX
532,65,892.6409724,79.84192882,Rail/IMX
423,65,3175.824041,183.6796138,Rail/IMX
531,65,1026.539455,85.8129962,Rail/IMX
299,65,2412.016394,149.419948,Rail/IMX
280,65,2396.708037,148.2827954,Rail/IMX
499,65,1187.809044,97.20889359,Rail/IMX
472,65,2616.19808,158.1425701,Rail/IMX
211,65,2819.664122,172.3848517,Rail/IMX
65,65,0,60.98676923,Rail/IMX
160,65,1739.452045,111.0455405,Rail/IMX
319,65,2731.891012,159.067067,Rail/IMX
399,65,2654.405258,159.9666236,Rail/IMX
291,65,2019.339532,130.9704088,Rail/IMX
42,65,1040.082543,86.59409112,Rail/IMX
361,65,3173.808954,183.5413825,Rail/IMX
484,65,1972.613066,128.8970694,Rail/IMX
279,65,2505.333488,160.0083404,Rail/IMX
409,65,2162.3853,142.2706885,Rail/IMX
209,65,2411.653593,148.581492,Rail/IMX
393,65,2684.02778,161.2242837,Rail/IMX
151,65,,,Rail/IMX
402,65,2304.963593,146.9401074,Rail/IMX
539,65,1503.549455,104.9570731,Rail/IMX
421,65,3181.714041,183.9741138,Rail/IMX
182,65,2504.900032,153.0822043,Rail/IMX
99,65,3411.921296,201.1266673,Rail/IMX
429,65,3192.667375,191.4576709,Rail/IMX
488,65,1901.308985,125.6148385,Rail/IMX
311,65,1924.041012,126.767067,Rail/IMX
61,65,727.7006225,79.25014718,Rail/IMX
69,65,256.56,51.21788462,Rail/IMX
379,65,3224.729243,186.2560775,Rail/IMX
159,65,,,Rail/IMX
342,65,3213.296208,185.4801213,Rail/IMX
451,65,3068.532837,178.6655827,Rail/IMX
269,65,2993.207782,176.0823537,Rail/IMX
139,65,2951.620552,179.2392629,Rail/IMX
481,65,1984.518985,129.7753385,Rail/IMX
230,65,3764.153886,208.0714564,Rail/IMX
485,65,1367.502839,101.5854682,Rail/IMX
62,65,288.71,52.82538462,Rail/IMX
339,65,3534.273886,204.534841,Rail/IMX
411,65,888.345051,79.68351459,Rail/IMX
261,65,2661.572343,160.3040366,Rail/IMX
500,65,3388.168954,197.6910364,Rail/IMX
50,65,2562.719838,162.6916849,Rail/IMX
271,65,2220.254604,140.1805484,Rail/IMX
172,65,2303.861232,144.0022133,Rail/IMX
242,65,3220.317029,185.9985678,Rail/IMX
321,65,830.1375302,77.37590872,Rail/IMX
401,65,2152.1653,142.1134577,Rail/IMX
292,65,2299.596394,143.798948,Rail/IMX
49,65,1042.44751,93.05736236,Rail/IMX
419,65,1140.426967,94.20899499,Rail/IMX
122,65,3350.370251,191.701896,Rail/IMX
371,65,3037.249079,177.3020246,Rail/IMX
131,65,2773.286011,165.2443851,Rail/IMX
300,65,1603.232045,108.9498482,Rail/IMX
394,65,2660.331195,160.3446208,Rail/IMX
487,65,2042.263576,132.0677744,Rail/IMX
329,65,597.9427416,71.33256518,Rail/IMX
540,65,3147.680055,183.9932892,Rail/IMX
109,65,3356.617029,196.333837,Rail/IMX
202,65,2291.623593,146.7348766,Rail/IMX
363,65,3303.31406,189.6589328,Rail/IMX
123,65,3196.622095,184.7885708,Rail/IMX
489,65,2122.5753,141.6582269,Rail/IMX
132,65,2983.766506,174.8700894,Rail/IMX
251,65,3346.184079,191.4654714,Rail/IMX
511,65,3593.81653,204.4222688,Rail/IMX
473,65,3499.586189,195.9397186,Rail/IMX
20,65,,,Rail/IMX
121,65,2989.406796,175.1036229,Rail/IMX
364,65,3398.893104,189.252239,Rail/IMX
19,65,2674.420906,161.1524258,Rail/IMX
491,65,960.0390435,82.92493205,Rail/IMX
171,65,2378.934361,147.4611283,Rail/IMX
241,65,3111.19166,180.5531873,Rail/IMX
486,65,2132.890178,136.1729836,Rail/IMX
259,65,3381.451296,193.4593981,Rail/IMX
512,65,3330.478216,190.7711672,Rail/IMX
81,65,1494.065481,107.1599519,Rail/IMX
212,65,2560.115777,155.5708312,Rail/IMX
229,65,2934.028037,166.9122954,Rail/IMX
249,65,3200.117029,184.9885678,Rail/IMX
369,65,3032.368624,177.0936975,Rail/IMX
129,65,3229.732148,186.3396641,Rail/IMX
483,65,2302.03833,144.3354905,Rail/IMX
422,65,2817.530055,167.2387508,Rail/IMX
392,65,2701.848982,162.0360202,Rail/IMX
183,65,2696.660814,162.336058,Rail/IMX
101,65,3227.946208,186.2126213,Rail/IMX
362,65,2855.567176,168.9628926,Rail/IMX
262,65,2593.562737,161.3912503,Rail/IMX
479,65,2672.39808,160.9525701,Rail/IMX
380,65,2804.584604,160.1549715,Rail/IMX
560,65,2264.052448,138.8074193,Rail/IMX
11,65,2608.500582,157.8046383,Rail/IMX
189,65,2560.20802,155.8835219,Rail/IMX
350,65,1768.36848,116.3114134,Rail/IMX
452,65,3250.226387,191.5832973,Rail/IMX
111,65,3193.237029,184.6445678,Rail/IMX
391,65,2606.161195,157.6361208,Rail/IMX
471,65,2498.18912,152.9437992,Rail/IMX
372,65,3157.539243,182.8965775,Rail/IMX
63,65,768.9106225,79.88414718,Rail/IMX
551,65,2448.351094,150.9394798,Rail/IMX
341,65,3249.082791,186.9960115,Rail/IMX
460,65,2315.941012,143.3943747,Rail/IMX
219,65,2622.167501,158.6734174,Rail/IMX
124,65,3164.182148,183.0621641,Rail/IMX
441,65,3349.545572,191.633546,Rail/IMX
223,65,2498.012304,152.9631712,Rail/IMX
559,65,2372.987324,147.3931478,Rail/IMX
482,65,2223.516056,140.6433872,Rail/IMX
222,65,2351.586056,151.2026949,Rail/IMX
221,65,2792.86534,166.9812917,Rail/IMX
459,65,3191.377627,184.8078222,Rail/IMX
373,65,3241.059243,187.0725775,Rail/IMX
89,65,2612.905481,147.9709782,Rail/IMX
409,69,2094.8053,132.5018038,Rail/IMX
300,69,1535.652045,99.18096358,Rail/IMX
423,69,3108.244041,173.9107291,Rail/IMX
172,69,2236.281232,134.2333287,Rail/IMX
12,69,2608.642304,155.7230173,Rail/IMX
511,69,3526.23653,194.6533842,Rail/IMX
69,69,0,41.449,Rail/IMX
411,69,820.765051,69.91462998,Rail/IMX
499,69,1120.229044,87.44000897,Rail/IMX
342,69,3145.716208,175.7112367,Rail/IMX
159,69,,,Rail/IMX
183,69,2629.080814,152.5671734,Rail/IMX
319,69,2664.311012,149.2981824,Rail/IMX
42,69,972.502543,76.8252065,Rail/IMX
512,69,3262.898216,181.0022825,Rail/IMX
62,69,221.13,43.0565,Rail/IMX
